,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
3561,Hyundai Santro Xing,Hyundai,2013,112385,Petrol,Manual,5178,110000.00000000001,13,Delhi NCR
3562,Mahindra XUV700,Mahindra,2023,42942,Diesel,Auto,34245,2000000.0,3,Delhi NCR
3563,Maruti Swift,Maruti,2021,20285,Petrol,Manual,10044,569000.0,5,Delhi NCR
3564,Maruti Swift,Maruti,2012,79024,Petrol,Manual,16881,190000.0,14,Delhi NCR
3565,Maruti Alto,Maruti,2012,75806,Petrol,Manual,7641,86000.0,14,Delhi NCR
3566,Maruti New Wagon-R,Maruti,2022,57276,Petrol,Manual,7661,434000.0,4,Delhi NCR
3567,Hyundai Santro Xing,Hyundai,2013,91105,Petrol,Manual,6449,137000.0,13,Delhi NCR
3568,Honda City,Honda,2011,231062,Petrol,Manual,6449,120000.0,15,Delhi NCR
3569,Hyundai Creta,Hyundai,2019,51864,Petrol,Auto,15633,913000.0000000001,7,Delhi NCR
3570,Tata NEXON,Tata,2022,75824,Petrol,Manual,11474,650000.0,4,Delhi NCR
3571,Maruti Dzire,Maruti,2017,95835,Petrol,Manual,7253,371000.0,9,Delhi NCR
3572,Hyundai Creta,Hyundai,2019,70716,Petrol,Auto,15410,900000.0,7,Delhi NCR
3573,Honda Amaze,Honda,2019,55465,Petrol,Manual,7485,424000.0,7,Delhi NCR
3574,Hyundai Creta,Hyundai,2018,116586,Diesel,Manual,30598,650000.0,8,Delhi NCR
3575,Mahindra XUV500,Mahindra,2018,71536,Diesel,Manual,36247,770000.0,8,Delhi NCR
3576,Mahindra XUV500,Mahindra,2017,48324,Diesel,Auto,68858,775000.0,9,Delhi NCR
3577,Maruti New Wagon-R,Maruti,2021,99189,Petrol,Manual,6637,376000.0,5,Delhi NCR
3578,Maruti Dzire,Maruti,2018,105778,Petrol,Manual,9765,438999.99999999994,8,Delhi NCR
3579,Mahindra XUV500,Mahindra,2017,82125,Diesel,Auto,50200,565000.0,9,Delhi NCR
3580,Honda City,Honda,2013,81432,Petrol,Manual,9697,206000.0,13,Delhi NCR
3581,Hyundai Creta,Hyundai,2017,104422,Diesel,Manual,42736,480999.99999999994,9,Delhi NCR
3582,Volkswagen Polo,Volkswagen,2013,97655,Petrol,Manual,11815,250999.99999999997,13,Delhi NCR
3583,Maruti New Wagon-R,Maruti,2021,83948,Petrol,Manual,6708,380000.0,5,Delhi NCR
3584,Tata NEXON,Tata,2022,35502,Petrol,Manual,11563,655000.0,4,Delhi NCR
3585,Maruti Swift,Maruti,2020,53947,Petrol,Manual,8809,499000.0,6,Delhi NCR
3586,Hyundai Eon,Hyundai,2013,27350,Petrol,Manual,6167,131000.0,13,Delhi NCR
3587,Hyundai Elite i20,Hyundai,2017,49636,Petrol,Manual,6843,350000.0,9,Delhi NCR
3588,Hyundai Elite i20,Hyundai,2015,38901,Petrol,Manual,9033,343000.0,11,Delhi NCR
3589,Maruti New Wagon-R,Maruti,2020,87884,Petrol,Manual,6161,349000.0,6,Delhi NCR
3590,Hyundai Elite i20,Hyundai,2017,72503,Petrol,Manual,7155,366000.0,9,Delhi NCR
3591,Hyundai i20,Hyundai,2011,110326,Petrol,Manual,7155,85000.0,15,Delhi NCR
3592,Maruti New Wagon-R,Maruti,2022,62839,Petrol,Manual,7206,408000.0,4,Delhi NCR
3593,Toyota Innova Crysta,Toyota,2017,90204,Diesel,Manual,87675,992000.0,9,Delhi NCR
3594,Maruti Ciaz,Maruti,2018,225122,Diesel,Manual,16476,350000.0,8,Delhi NCR
3595,Ford Ecosport,Ford,2017,78059,Diesel,Manual,30031,338000.0,9,Delhi NCR
3596,Ford Ecosport,Ford,2018,124848,Diesel,Manual,23537,500000.0,8,Delhi NCR
3597,Maruti Vitara Brezza,Maruti,2020,33971,Petrol,Manual,11810,669000.0,6,Delhi NCR
3598,Maruti Ertiga,Maruti,2016,76329,Diesel,Manual,11810,415000.00000000006,10,Delhi NCR
3599,Honda Amaze,Honda,2017,78009,Petrol,Manual,6061,310000.0,9,Delhi NCR
3600,Honda City,Honda,2015,64087,Petrol,Manual,8875,337000.0,11,Delhi NCR
3601,Nissan MAGNITE,Nissan,2021,185051,Petrol,Manual,8698,391000.0,5,Delhi NCR
