,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
98,Maruti IGNIS,Maruti,2018,111990,Petrol,Manual,5641,254000.0,8,Ahmedabad
99,MG HECTOR,MG,2020,44808,Petrol,Auto,14332,836999.9999999999,6,Ahmedabad
100,MG HECTOR,MG,2020,73546,Petrol,Manual,12619,715000.0,6,Ahmedabad
101,Skoda KUSHAQ,Skoda,2023,65263,Petrol,Manual,12715,720000.0,3,Ahmedabad
102,Maruti Baleno,Maruti,2021,69629,CNG,Manual,8513,482000.0,5,Ahmedabad
103,Maruti Dzire,Maruti,2017,79828,Diesel,Auto,10080,453000.0,9,Ahmedabad
104,Tata Tiago,Tata,2017,74070,Petrol,Manual,5610,287000.0,9,Ahmedabad
105,Hyundai Elite i20,Hyundai,2018,69031,Petrol,Manual,7925,449000.0,8,Ahmedabad
106,Tata TIGOR,Tata,2024,14711,CNG,Auto,11858,672000.0,2,Ahmedabad
107,Hyundai Xcent,Hyundai,2015,110613,Petrol,Manual,6261,238000.0,11,Ahmedabad
108,Datsun Redi Go,Datsun,2016,86474,Petrol,Manual,2593,117000.0,10,Ahmedabad
109,Hyundai Creta,Hyundai,2022,62580,Petrol,Auto,17263,1008000.0,4,Ahmedabad
110,Tata Tiago,Tata,2021,54320,Petrol,Manual,6852,388000.0,5,Ahmedabad
111,Renault Kwid,Renault,2018,46460,Petrol,Manual,3225,183000.0,8,Ahmedabad
112,Hyundai NEW SANTRO,Hyundai,2019,60682,CNG,Manual,6255,320000.0,7,Ahmedabad
113,Maruti Ciaz,Maruti,2016,95979,Petrol,Manual,7952,358000.0,10,Ahmedabad
114,Tata PUNCH,Tata,2024,30896,CNG,Manual,12149,688000.0,2,Ahmedabad
115,Maruti Wagon R 1.0,Maruti,2014,18427,Petrol,Manual,7451,224000.00000000003,12,Ahmedabad
116,Jeep Compass,Jeep,2018,42428,Petrol,Auto,12391,702000.0,8,Ahmedabad
117,Tata Safari,Tata,2022,28697,Diesel,Manual,18561,1084000.0,4,Ahmedabad
118,Maruti Ertiga,Maruti,2019,128670,Diesel,Manual,16405,738000.0,7,Ahmedabad
119,Honda Brio,Honda,2013,96095,Petrol,Manual,7859,167000.0,13,Ahmedabad
120,Hyundai NEW SANTRO,Hyundai,2021,79520,CNG,Manual,7040,399000.0,5,Ahmedabad
121,Renault Kwid,Renault,2020,26920,Petrol,Manual,5176,293000.0,6,Ahmedabad
122,Tata Zest,Tata,2014,89294,Petrol,Manual,6056,182000.0,12,Ahmedabad
123,Datsun Redi Go,Datsun,2017,33733,Petrol,Manual,2761,141000.0,9,Ahmedabad
124,Nissan MAGNITE,Nissan,2022,44888,Petrol,Manual,8501,482000.0,4,Ahmedabad
125,Honda City,Honda,2017,67763,Petrol,Manual,9946,509000.0,9,Ahmedabad
126,Maruti Alto K10,Maruti,2014,59340,CNG,Manual,16038,181000.0,12,Ahmedabad
127,Datsun Go,Datsun,2015,122106,Petrol,Manual,3081,117000.0,11,Ahmedabad
128,Hyundai i10,Hyundai,2012,126549,Petrol,Manual,12679,143000.0,14,Ahmedabad
129,Hyundai Verna,Hyundai,2016,91262,Diesel,Manual,10696,405999.99999999994,10,Ahmedabad
130,Hyundai AURA,Hyundai,2022,67386,Petrol,Auto,9823,556000.0,4,Ahmedabad
131,Renault Kwid,Renault,2017,79788,Petrol,Manual,3848,197000.0,9,Ahmedabad
132,Maruti Eeco,Maruti,2020,30185,Petrol,Manual,6372,361000.0,6,Ahmedabad
133,Skoda Rapid,Skoda,2021,106339,Petrol,Auto,9884,444000.00000000006,5,Ahmedabad
134,Renault Kwid,Renault,2019,83910,Petrol,Auto,3981,225999.99999999997,7,Ahmedabad
135,Volkswagen Vento,Volkswagen,2015,121235,Diesel,Manual,10503,316000.0,11,Ahmedabad
136,Hyundai Grand i10,Hyundai,2019,112058,CNG,Manual,7909,356000.0,7,Ahmedabad
137,Maruti New Wagon-R,Maruti,2021,9203,Petrol,Manual,7523,426000.0,5,Ahmedabad
138,Maruti Alto,Maruti,2021,78801,Petrol,Manual,4384,248000.0,5,Ahmedabad
139,Maruti Swift,Maruti,2017,88775,Petrol,Manual,6406,328000.0,9,Ahmedabad
140,Honda Jazz,Honda,2018,28216,Petrol,Manual,6711,380000.0,8,Ahmedabad
141,Honda City,Honda,2019,65180,Petrol,Auto,11356,643000.0,7,Ahmedabad
