,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
260,Hyundai Santro Xing,Hyundai,2014,30368,Petrol,Manual,6045,182000.0,12,Lucknow
261,Honda Amaze,Honda,2015,63504,Petrol,Manual,7637,290000.0,11,Lucknow
262,Skoda Rapid,Skoda,2014,118243,Diesel,Manual,11957,254000.0,12,Lucknow
263,Maruti FRONX,Maruti,2024,19762,Petrol,Auto,13938,814000.0,2,Lucknow
264,Hyundai i20,Hyundai,2011,107146,Diesel,Manual,13938,114999.99999999999,15,Lucknow
265,Maruti Dzire,Maruti,2018,37942,Petrol,Manual,7944,450000.0,8,Lucknow
266,Maruti Alto,Maruti,2019,21427,Petrol,Manual,4777,271000.0,7,Lucknow
267,Hyundai Grand i10,Hyundai,2014,49394,Petrol,Manual,7141,215000.0,12,Lucknow
268,BMW X1,BMW,2017,97762,Diesel,Auto,29026,1335000.0,9,Lucknow
269,Maruti Swift Dzire,Maruti,2014,25203,Petrol,Manual,11592,349000.0,12,Lucknow
270,Maruti Alto K10,Maruti,2010,80508,Petrol,Manual,11592,125000.0,16,Lucknow
271,Maruti S PRESSO,Maruti,2022,50666,Petrol,Manual,5825,330000.0,4,Lucknow
272,Maruti Swift Dzire,Maruti,2015,120807,Diesel,Manual,10064,303000.0,11,Lucknow
273,Hyundai Creta,Hyundai,2015,316792,Diesel,Manual,19763,595000.0,11,Lucknow
274,Hyundai Grand i10,Hyundai,2016,81667,Petrol,Manual,5561,250000.0,10,Lucknow
275,Maruti Baleno,Maruti,2017,39194,Petrol,Manual,7429,380000.0,9,Lucknow
276,Hyundai AURA,Hyundai,2021,24728,Petrol,Manual,10186,577000.0,5,Lucknow
277,MG ASTOR,MG,2023,18692,Petrol,Manual,18698,1092000.0,3,Lucknow
278,KIA SONET,KIA,2021,122822,Diesel,Manual,21003,966000.0,5,Lucknow
279,Maruti Ertiga,Maruti,2015,146625,Diesel,Manual,16840,507000.0,11,Lucknow
280,Hyundai Creta,Hyundai,2017,161360,Diesel,Manual,12702,571000.0,9,Lucknow
281,Hyundai Creta,Hyundai,2017,75812,Diesel,Auto,14236,640000.0,9,Lucknow
282,Maruti Dzire,Maruti,2018,119889,Diesel,Manual,10789,484999.99999999994,8,Lucknow
283,Maruti Swift Dzire,Maruti,2015,62892,Petrol,Manual,7900,300000.0,11,Lucknow
284,Maruti IGNIS,Maruti,2018,26342,Petrol,Auto,7238,409999.99999999994,8,Lucknow
285,Maruti Swift,Maruti,2018,115650,Petrol,Auto,9120,409999.99999999994,8,Lucknow
286,Maruti Grand Vitara,Maruti,2024,88731,Hybrid,Auto,27225,1590000.0,2,Lucknow
287,Honda Jazz,Honda,2016,222735,Petrol,Manual,5227,235000.0,10,Lucknow
288,Maruti Alto,Maruti,2022,54295,Petrol,Manual,7608,430999.99999999994,4,Lucknow
289,Nissan MAGNITE,Nissan,2023,15177,Petrol,Manual,12322,698000.0,3,Lucknow
290,Maruti IGNIS,Maruti,2017,34529,Petrol,Manual,5982,306000.0,9,Lucknow
291,KIA SONET,KIA,2023,13702,Petrol,Manual,13345,756000.0,3,Lucknow
292,Maruti Baleno,Maruti,2019,55714,Petrol,Manual,7997,453000.0,7,Lucknow
293,Honda BR-V,Honda,2018,110000,Diesel,Manual,15215,684000.0,8,Lucknow
294,Hyundai Creta,Hyundai,2019,101058,Petrol,Manual,16127,725000.0,7,Lucknow
295,Hyundai VENUE,Hyundai,2019,61157,Petrol,Auto,10856,615000.0,7,Lucknow
296,Hyundai AURA,Hyundai,2021,28145,Petrol,Auto,10239,580000.0,5,Lucknow
297,Tata ALTROZ,Tata,2020,105411,Diesel,Manual,13347,600000.0,6,Lucknow
298,Hyundai Creta,Hyundai,2016,112935,Petrol,Manual,11434,513999.99999999994,10,Lucknow
299,Hyundai EXTER,Hyundai,2024,22440,Petrol,Manual,9991,566000.0,2,Lucknow
300,Honda Jazz,Honda,2015,79519,Petrol,Manual,8875,337000.0,11,Lucknow
301,Hyundai New Elantra,Hyundai,2014,142488,Diesel,Manual,14452,307000.0,12,Lucknow
302,Maruti Swift,Maruti,2021,64013,Petrol,Manual,8297,470000.0,5,Lucknow
303,Hyundai Elite i20,Hyundai,2019,119454,Petrol,Manual,11122,500000.0,7,Lucknow
304,Tata TIGOR,Tata,2023,62070,Petrol,Manual,10680,605000.0,3,Lucknow
305,Hyundai Elite i20,Hyundai,2017,87118,Petrol,Manual,8113,415000.00000000006,9,Lucknow
306,KIA SONET,KIA,2020,164438,Diesel,Manual,15571,700000.0,6,Lucknow
307,Skoda Rapid,Skoda,2019,39566,Petrol,Manual,9532,540000.0,7,Lucknow
308,Maruti Baleno,Maruti,2019,102845,Diesel,Manual,10722,482000.0,7,Lucknow
309,Maruti Celerio,Maruti,2023,14668,Petrol,Manual,8579,486000.00000000006,3,Lucknow
310,Nissan MAGNITE,Nissan,2023,41515,Petrol,Manual,10592,600000.0,3,Lucknow
311,Maruti Swift,Maruti,2018,202243,Diesel,Manual,9498,426999.99999999994,8,Lucknow
312,Honda WR-V,Honda,2018,113245,Diesel,Manual,9765,438999.99999999994,8,Lucknow
313,Hyundai Elite i20,Hyundai,2016,96787,Diesel,Manual,10586,401999.99999999994,10,Lucknow
314,Mahindra XUV500,Mahindra,2020,121640,Diesel,Manual,21547,991000.0,6,Lucknow
315,Hyundai Creta,Hyundai,2015,187747,Diesel,Auto,16076,484000.0,11,Lucknow
316,MG ASTOR,MG,2022,54139,Petrol,Manual,19434,1135000.0,4,Lucknow
317,Ford New Figo,Ford,2019,177565,Diesel,Manual,9454,425000.0,7,Lucknow
318,Hyundai Elite i20,Hyundai,2018,103125,Diesel,Manual,10010,450000.0,8,Lucknow
319,Mercedes Benz C Class,Mercedes,2013,89203,Diesel,Auto,36517,411000.00000000006,13,Lucknow
320,Hyundai VENUE,Hyundai,2020,129148,Petrol,Manual,15949,717000.0,6,Lucknow
321,KIA SELTOS,KIA,2024,47461,Petrol,Auto,32242,1882999.9999999998,2,Lucknow
322,Audi Q3,Audi,2013,85235,Diesel,Auto,44424,500000.0,13,Lucknow
323,Maruti Dzire,Maruti,2018,39218,Petrol,Manual,9497,538000.0,8,Lucknow
324,Honda Mobilio,Honda,2014,103327,Diesel,Manual,13228,281000.0,12,Lucknow
325,Hyundai VENUE,Hyundai,2020,150542,Diesel,Manual,13658,614000.0,6,Lucknow
326,Maruti S PRESSO,Maruti,2020,38259,Petrol,Manual,6832,387000.0,6,Lucknow
327,Maruti Vitara Brezza,Maruti,2020,143171,Petrol,Manual,14437,649000.0,6,Lucknow
328,Tata NEXON,Tata,2023,34285,Diesel,Auto,18407,1075000.0,3,Lucknow
329,Hyundai Grand i10,Hyundai,2017,123201,Petrol,Manual,6562,295000.0,9,Lucknow
330,Honda City,Honda,2014,125025,Petrol,Manual,11326,341000.0,12,Lucknow
331,Renault Duster,Renault,2016,89697,Diesel,Manual,8005,304000.0,10,Lucknow
332,Maruti Dzire,Maruti,2017,163848,Diesel,Manual,9343,420000.0,9,Lucknow
333,Maruti Swift,Maruti,2020,111026,Petrol,Manual,10477,471000.0,6,Lucknow
334,Hyundai Creta,Hyundai,2022,11371,Petrol,Manual,20906,1221000.0,4,Lucknow
335,Tata ALTROZ,Tata,2023,35615,Petrol,Manual,9709,550000.0,3,Lucknow
336,Volvo S60,Volvo,2015,82346,Diesel,Auto,21888,659000.0,11,Lucknow
337,Hyundai Creta,Hyundai,2021,20235,Diesel,Auto,23920,1397000.0,5,Lucknow
338,Maruti Ciaz,Maruti,2018,71078,Petrol,Auto,9780,554000.0,8,Lucknow
339,Jeep Compass,Jeep,2018,168320,Diesel,Manual,15393,692000.0,8,Lucknow
