,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
81,Hyundai NEW SANTRO,Hyundai,2020,48012,Petrol,Manual,6443,365000.0,6,Chennai
82,Skoda Rapid,Skoda,2018,75807,Diesel,Manual,11670,597000.0,8,Chennai
83,Ford Ecosport,Ford,2020,99361,Diesel,Manual,11280,639000.0,6,Chennai
84,Maruti Baleno,Maruti,2018,84237,Petrol,Manual,8809,499000.0,8,Chennai
85,Hyundai Elite i20,Hyundai,2018,123137,Petrol,Manual,8141,366000.0,8,Chennai
86,Tata TIAGO NRG,Tata,2022,39806,Petrol,Auto,8579,486000.00000000006,4,Chennai
87,Maruti Alto K10,Maruti,2015,104156,Petrol,Auto,5609,213000.0,11,Chennai
88,Maruti Celerio,Maruti,2015,103178,Petrol,Manual,7215,274000.0,11,Chennai
89,Maruti Baleno,Maruti,2022,39528,Petrol,Auto,12886,730000.0,4,Chennai
90,Hyundai Grand i10,Hyundai,2017,42010,Petrol,Manual,7155,366000.0,9,Chennai
91,Volkswagen Vento,Volkswagen,2015,104054,Diesel,Manual,12455,375000.0,11,Chennai
92,Honda City,Honda,2021,34061,Petrol,Manual,14065,797000.0,5,Chennai
93,Renault TRIBER,Renault,2021,40007,Petrol,Manual,9621,545000.0,5,Chennai
94,Tata Tiago,Tata,2018,103888,Petrol,Manual,6696,301000.0,8,Chennai
95,Nissan MAGNITE,Nissan,2021,27728,Petrol,Auto,11333,642000.0,5,Chennai
96,Ford Ecosport,Ford,2017,39957,Diesel,Manual,12012,540000.0,9,Chennai
97,Maruti Alto 800,Maruti,2016,92232,Petrol,Manual,5116,229999.99999999997,10,Chennai
98,Hyundai GRAND I10 NIOS,Hyundai,2022,4494,Petrol,Auto,10734,608000.0,4,Chennai
99,Tata Tiago,Tata,2019,83231,Petrol,Manual,5667,321000.0,7,Chennai
100,Tata Tiago,Tata,2018,48517,Petrol,Manual,6267,355000.0,8,Chennai
101,Tata NEXON,Tata,2021,28791,Petrol,Manual,9991,566000.0,5,Chennai
102,Tata Tiago,Tata,2018,39282,Petrol,Auto,6973,395000.0,8,Chennai
103,Volkswagen Polo,Volkswagen,2013,79582,Petrol,Manual,13181,280000.0,13,Chennai
104,Hyundai VENUE,Hyundai,2020,54804,Petrol,Auto,12283,696000.0,6,Chennai
105,Maruti Alto K10,Maruti,2025,7833,Petrol,Auto,9016,511000.00000000006,1,Chennai
106,Datsun Redi Go,Datsun,2021,75534,Petrol,Manual,4378,248000.0,5,Chennai
107,Volkswagen Ameo,Volkswagen,2016,24916,Petrol,Manual,10446,470000.0,10,Chennai
108,Hyundai Elite i20,Hyundai,2016,146409,Petrol,Manual,7763,349000.0,10,Chennai
109,Maruti S PRESSO,Maruti,2021,36176,Petrol,Auto,6655,377000.0,5,Chennai
110,Tata PUNCH,Tata,2024,27354,Petrol,Manual,12888,730000.0,2,Chennai
111,Maruti S PRESSO,Maruti,2020,40065,Petrol,Manual,5896,334000.0,6,Chennai
112,Maruti Baleno,Maruti,2021,27795,Petrol,Manual,10571,599000.0,5,Chennai
113,Skoda Rapid,Skoda,2020,93148,Petrol,Auto,9250,524000.0,6,Chennai
114,Tata NEXON,Tata,2022,79488,Petrol,Manual,10899,617000.0,4,Chennai
115,Honda City,Honda,2017,36457,Petrol,Manual,12564,643000.0,9,Chennai
116,Skoda Rapid,Skoda,2017,126243,Petrol,Manual,9165,412000.0,9,Chennai
117,Hyundai Creta,Hyundai,2019,45403,Petrol,Manual,11615,658000.0,7,Chennai
118,Hyundai Creta,Hyundai,2018,124513,Petrol,Auto,12679,570000.0,8,Chennai
119,Hyundai i10,Hyundai,2013,32147,Petrol,Manual,12616,268000.0,13,Chennai
120,Honda Jazz,Honda,2015,92650,Petrol,Auto,8796,334000.0,11,Chennai
121,Hyundai Grand i10,Hyundai,2018,115563,Petrol,Manual,7185,323000.0,8,Chennai
122,Tata ALTROZ,Tata,2022,31146,Petrol,Manual,10062,570000.0,4,Chennai
123,Maruti Baleno,Maruti,2021,37741,Petrol,Manual,11793,668000.0,5,Chennai
124,Hyundai VENUE,Hyundai,2023,17044,Petrol,Manual,14069,797000.0,3,Chennai
125,Tata NEXON,Tata,2022,17364,Petrol,Auto,12975,735000.0,4,Chennai
126,Honda Amaze,Honda,2015,81136,Petrol,Manual,8479,322000.0,11,Chennai
127,Maruti Wagon R 1.0,Maruti,2016,91702,Petrol,Auto,6117,275000.0,10,Chennai
