,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
180,Tata Harrier,Tata,2024,53395,Diesel,Manual,25084,1465000.0,2,Indore
181,Renault TRIBER,Renault,2022,55071,Petrol,Manual,8826,500000.0,4,Indore
182,Ford Figo,Ford,2010,81572,Diesel,Manual,8826,92000.0,16,Indore
183,Tata Tiago,Tata,2021,22508,Petrol,Auto,10062,570000.0,5,Indore
184,Maruti Vitara Brezza,Maruti,2017,147548,Diesel,Manual,11589,521000.0,9,Indore
185,Maruti Baleno,Maruti,2018,123148,Petrol,Manual,8609,387000.0,8,Indore
186,Tata NEXON,Tata,2021,11079,Petrol,Manual,10486,594000.0,5,Indore
187,Tata Tiago,Tata,2023,7935,Petrol,Manual,8597,487000.0,3,Indore
188,Renault Kwid,Renault,2022,20113,Petrol,Auto,6567,372000.0,4,Indore
189,Chevrolet Sail,Chevrolet,2013,152361,Diesel,Manual,10040,112999.99999999999,13,Indore
190,Maruti Baleno,Maruti,2019,23174,Petrol,Manual,8703,493000.0,7,Indore
191,Renault TRIBER,Renault,2020,84525,Petrol,Manual,6920,392000.0,6,Indore
192,Renault Duster,Renault,2013,67593,Diesel,Manual,21146,238000.0,13,Indore
193,Honda WR-V,Honda,2018,158111,Diesel,Manual,10655,479000.0,8,Indore
194,Maruti Dzire,Maruti,2025,6818,Petrol,Manual,13434,761000.0,1,Indore
195,Maruti Baleno,Maruti,2018,109579,Petrol,Manual,9854,443000.0,8,Indore
196,KIA SELTOS,KIA,2019,2490,Petrol,Auto,14845,867000.0,7,Indore
197,Hyundai Verna,Hyundai,2013,60053,Diesel,Manual,31630,356000.0,13,Indore
198,Honda City,Honda,2015,69136,Petrol,Manual,10797,409999.99999999994,11,Indore
199,Ford Ecosport,Ford,2015,99235,Petrol,Manual,7900,300000.0,11,Indore
200,Tata PUNCH,Tata,2021,75507,Petrol,Auto,10592,600000.0,5,Indore
201,Mahindra Thar,Mahindra,2021,78302,Diesel,Manual,19006,1110000.0,5,Indore
202,Maruti Baleno,Maruti,2016,51907,Petrol,Manual,8564,385000.0,10,Indore
203,Toyota Innova Crysta,Toyota,2025,31839,Diesel,Manual,46350,2707000.0,1,Indore
204,Maruti New Wagon-R,Maruti,2020,94324,Petrol,Manual,5684,322000.0,6,Indore
205,Maruti Swift,Maruti,2021,44649,Petrol,Auto,9886,560000.0,5,Indore
206,Toyota URBAN CRUISER HYRYDER,Toyota,2025,11568,Petrol,Manual,22841,1334000.0,1,Indore
207,Mahindra XUV500,Mahindra,2018,85026,Diesel,Auto,15265,802000.0,8,Indore
208,Tata NEXON,Tata,2022,74471,Petrol,Manual,15325,894999.9999999999,4,Indore
209,Skoda Rapid,Skoda,2019,178407,Diesel,Manual,11656,524000.0,7,Indore
210,Maruti Grand Vitara,Maruti,2023,39533,Petrol,Auto,19708,1151000.0,3,Indore
211,Hyundai NEW SANTRO,Hyundai,2020,64981,Petrol,Manual,6620,375000.0,6,Indore
212,Tata NEXON,Tata,2021,142861,Diesel,Manual,19438,894000.0,5,Indore
213,Hyundai Grand i10,Hyundai,2018,41084,Petrol,Manual,6584,373000.0,8,Indore
214,Maruti Baleno,Maruti,2018,50811,Petrol,Manual,7573,429000.0,8,Indore
215,Hyundai EXTER,Hyundai,2023,23033,Petrol,Manual,11880,673000.0,3,Indore
216,Renault Kiger,Renault,2021,35286,Petrol,Manual,6637,376000.0,5,Indore
217,Honda WR-V,Honda,2017,72792,Diesel,Manual,10766,484000.0,9,Indore
218,Maruti Baleno,Maruti,2021,63862,Petrol,Manual,7944,450000.0,5,Indore
219,Maruti S PRESSO,Maruti,2024,2769,Petrol,Auto,9179,520000.0,2,Indore
220,MG ASTOR,MG,2022,24608,Petrol,Auto,19092,1115000.0,4,Indore
221,Maruti Ciaz,Maruti,2018,65905,Petrol,Manual,9179,520000.0,8,Indore
222,Honda City,Honda,2014,101817,Diesel,Manual,20053,426000.0,12,Indore
223,Hyundai GRAND I10 NIOS,Hyundai,2023,3696,Petrol,Auto,11704,663000.0,3,Indore
224,Hyundai Verna,Hyundai,2022,52001,Petrol,Auto,16095,940000.0,4,Indore
225,Hyundai Elite i20,Hyundai,2018,13313,Petrol,Manual,7997,453000.0,8,Indore
226,Maruti FRONX,Maruti,2023,90476,Petrol,Manual,11262,638000.0,3,Indore
227,Hyundai NEW SANTRO,Hyundai,2019,11214,Petrol,Manual,6779,384000.0,7,Indore
228,Mercedes Benz GL Class,Mercedes,2013,113249,Diesel,Auto,123027,1392000.0,13,Indore
229,Mahindra XUV500,Mahindra,2020,48349,Diesel,Manual,20941,1223000.0,6,Indore
230,Hyundai VENUE,Hyundai,2022,67713,Petrol,Manual,11439,648000.0,4,Indore
231,KIA SELTOS,KIA,2019,29763,Diesel,Manual,17157,1002000.0,7,Indore
232,Renault Kiger,Renault,2021,27498,Petrol,Manual,10592,600000.0,5,Indore
233,Mahindra Bolero,Mahindra,2021,93625,Diesel,Manual,13928,789000.0,5,Indore
234,Maruti Grand Vitara,Maruti,2023,55907,Petrol,Manual,17807,1040000.0,3,Indore
235,KIA SELTOS,KIA,2021,28894,Petrol,Manual,13698,800000.0,5,Indore
236,Hyundai Creta,Hyundai,2023,52351,Petrol,Manual,18116,1058000.0,3,Indore
237,KIA SONET,KIA,2022,135349,Petrol,Manual,20590,947000.0000000001,4,Indore
238,Maruti Dzire,Maruti,2024,1618,Petrol,Manual,11969,678000.0,2,Indore
239,MG HECTOR,MG,2019,68893,Diesel,Manual,16095,940000.0,7,Indore
240,KIA SONET,KIA,2021,36579,Petrol,Manual,12992,736000.0,5,Indore
241,Skoda KUSHAQ,Skoda,2023,18115,Petrol,Auto,25461,1487000.0,3,Indore
242,Honda BR-V,Honda,2018,106217,Petrol,Manual,9254,416000.0,8,Indore
243,Mahindra Thar,Mahindra,2022,36469,Diesel,Manual,23184,1354000.0,4,Indore
244,Volkswagen VIRTUS,Volkswagen,2022,14011,Petrol,Manual,18287,1068000.0,4,Indore
245,Jeep Compass,Jeep,2020,88413,Diesel,Manual,21061,1230000.0,6,Indore
246,Hyundai Verna,Hyundai,2023,5042,Petrol,Auto,23098,1349000.0,3,Indore
247,Maruti JIMNY,Maruti,2023,22631,Petrol,Auto,19948,1165000.0,3,Indore
248,KIA SONET,KIA,2023,64946,Petrol,Manual,12675,718000.0,3,Indore
249,Toyota Fortuner,Toyota,2014,130862,Diesel,Manual,43205,927000.0,12,Indore
250,Honda Amaze,Honda,2025,21851,Petrol,Manual,13972,816000.0,1,Indore
251,MG HECTOR,MG,2019,96531,Petrol,Auto,16266,950000.0,7,Indore
252,KIA SONET,KIA,2021,93363,Diesel,Manual,14777,863000.0000000001,5,Indore
253,Toyota Innova Crysta,Toyota,2018,125080,Diesel,Manual,26374,1213000.0,8,Indore
254,Tata TIAGO EV,Tata,2023,33405,Electric,Auto,13928,789000.0,3,Indore
255,MG HECTOR,MG,2019,123227,Diesel,Manual,19655,903999.9999999999,7,Indore
256,Maruti JIMNY,Maruti,2024,16358,Petrol,Manual,21831,1275000.0,2,Indore
257,Maruti BREZZA,Maruti,2022,97254,Petrol,Manual,15770,921000.0000000001,4,Indore
258,Tata Hexa,Tata,2018,122315,Diesel,Auto,18177,836000.0,8,Indore
259,Toyota Fortuner,Toyota,2015,119847,Diesel,Manual,51825,1583000.0,11,Indore
260,Toyota HILUX,Toyota,2023,112330,Diesel,Manual,57552,2647000.0,3,Indore
261,Hyundai Xcent,Hyundai,2014,157335,Diesel,Manual,9697,206000.0,12,Indore
262,Renault Kiger,Renault,2023,10056,Petrol,Auto,11598,657000.0,3,Indore
263,Maruti Celerio,Maruti,2024,10814,Petrol,Manual,8950,507000.0,2,Indore
264,Maruti Vitara Brezza,Maruti,2021,76253,Petrol,Manual,13999,793000.0,5,Indore
265,Maruti Swift,Maruti,2010,79600,Petrol,Manual,13999,139000.0,16,Indore
266,Skoda Rapid,Skoda,2019,110290,Diesel,Auto,14615,657000.0,7,Indore
267,Maruti Swift,Maruti,2014,116221,Petrol,Manual,6842,206000.0,12,Indore
268,Maruti Alto 800,Maruti,2014,37386,Petrol,Manual,5414,163000.0,12,Indore
269,KIA SELTOS,KIA,2019,31834,Petrol,Auto,13797,782000.0,7,Indore
270,Maruti Celerio,Maruti,2015,75713,Petrol,Auto,6057,229999.99999999997,11,Indore
271,Maruti Baleno,Maruti,2017,40907,Diesel,Manual,9498,426999.99999999994,9,Indore
272,Mahindra XUV500,Mahindra,2018,78294,Diesel,Manual,12062,617000.0,8,Indore
273,KIA SELTOS,KIA,2020,33034,Petrol,Manual,13997,793000.0,6,Indore
274,Ford Ecosport,Ford,2017,76054,Diesel,Manual,10010,450000.0,9,Indore
275,Honda Jazz,Honda,2021,71826,Petrol,Auto,8879,503000.0,5,Indore
276,Maruti Ciaz,Maruti,2017,63248,Petrol,Manual,6689,342000.0,9,Indore
