,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
97,Tata NEXON,Tata,2019,84643,Petrol,Auto,9568,542000.0,7,Hyderabad
98,Maruti Alto 800,Maruti,2015,105458,Petrol,Manual,3871,147000.0,11,Hyderabad
99,Hyundai Elite i20,Hyundai,2015,92619,Diesel,Manual,13286,400000.0,11,Hyderabad
100,Maruti Baleno,Maruti,2015,97193,Petrol,Auto,8958,340000.0,11,Hyderabad
101,Maruti Wagon R 1.0,Maruti,2012,81230,Petrol,Manual,16881,190000.0,14,Hyderabad
102,Hyundai VENUE,Hyundai,2021,52318,Diesel,Manual,15051,878999.9999999999,5,Hyderabad
103,Honda BR-V,Honda,2018,69152,Petrol,Manual,10454,592000.0,8,Hyderabad
104,Hyundai Elite i20,Hyundai,2017,94615,Petrol,Manual,7941,405999.99999999994,9,Hyderabad
105,Hyundai Grand i10,Hyundai,2014,40965,Petrol,Manual,8503,256000.0,12,Hyderabad
106,Hyundai VENUE,Hyundai,2019,38118,CNG,Manual,11869,607000.0,7,Hyderabad
107,Maruti Alto 800,Maruti,2017,39580,Petrol,Manual,3128,160000.0,9,Hyderabad
108,Nissan MAGNITE,Nissan,2021,88008,Petrol,Manual,8756,496000.0,5,Hyderabad
109,Tata Tiago,Tata,2019,66680,Petrol,Manual,6885,390000.0,7,Hyderabad
110,Mahindra XUV700,Mahindra,2022,49147,Diesel,Manual,25341,1480000.0,4,Hyderabad
111,Hyundai Elite i20,Hyundai,2019,90928,Petrol,Manual,9179,520000.0,7,Hyderabad
112,Maruti Alto 800,Maruti,2016,78236,Petrol,Manual,4338,195000.0,10,Hyderabad
113,Tata ALTROZ,Tata,2021,55699,Petrol,Manual,7396,419000.00000000006,5,Hyderabad
114,Volkswagen Vento,Volkswagen,2018,67028,Petrol,Auto,10751,609000.0,8,Hyderabad
115,Honda Amaze,Honda,2015,81143,Petrol,Manual,7479,284000.0,11,Hyderabad
116,Renault TRIBER,Renault,2023,22597,Petrol,Manual,9444,535000.0,3,Hyderabad
117,Honda Amaze,Honda,2020,115246,Diesel,Manual,11323,509000.0,6,Hyderabad
118,Maruti Wagon R 1.0,Maruti,2015,78805,Petrol,Manual,6188,235000.0,11,Hyderabad
119,Honda Amaze,Honda,2023,49814,Petrol,Manual,11015,624000.0,3,Hyderabad
120,Mahindra Thar,Mahindra,2023,27242,Petrol,Auto,20975,1225000.0,3,Hyderabad
121,Ford FREESTYLE,Ford,2020,114560,Petrol,Manual,8475,381000.0,6,Hyderabad
122,Ford Ecosport,Ford,2018,109010,Diesel,Manual,10544,474000.0,8,Hyderabad
