,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
68,Audi A4,Audi,2013,52605,Diesel,Auto,46468,523000.00000000006,13,Ludhiana
69,Mahindra Thar,Mahindra,2018,50055,Diesel,Manual,11990,539000.0,8,Ludhiana
70,Hyundai VENUE,Hyundai,2022,33978,Petrol,Manual,13416,760000.0,4,Ludhiana
71,Ford Ecosport,Ford,2019,39859,Petrol,Auto,11474,650000.0,7,Ludhiana
72,Honda Amaze,Honda,2021,41558,Petrol,Manual,10486,594000.0,5,Ludhiana
73,Hyundai Creta,Hyundai,2021,56211,Diesel,Manual,16609,969999.9999999999,5,Ludhiana
74,Hyundai GRAND I10 NIOS,Hyundai,2023,15901,Petrol,Manual,11510,652000.0,3,Ludhiana
75,Volkswagen VIRTUS,Volkswagen,2023,39571,Petrol,Auto,21626,1263000.0,3,Ludhiana
76,KIA SELTOS,KIA,2023,41507,Petrol,Manual,18715,1093000.0,3,Ludhiana
77,Hyundai Creta,Hyundai,2016,121858,Diesel,Manual,17117,650000.0,10,Ludhiana
78,Hyundai Creta,Hyundai,2022,55276,Diesel,Auto,25136,1468000.0,4,Ludhiana
79,Ford Ecosport,Ford,2020,84347,Diesel,Manual,11686,662000.0,6,Ludhiana
80,KIA CARENS,KIA,2022,60500,Petrol,Manual,16146,943000.0,4,Ludhiana
81,Ford Ecosport,Ford,2019,132162,Diesel,Manual,11100,499000.0,7,Ludhiana
82,Tata Hexa,Tata,2017,106622,Diesel,Manual,12902,580000.0,9,Ludhiana
83,Hyundai VENUE,Hyundai,2021,39512,Diesel,Manual,14605,852999.9999999999,5,Ludhiana
84,Skoda SLAVIA,Skoda,2022,54829,Petrol,Auto,26026,1520000.0,4,Ludhiana
85,MG HECTOR PLUS,MG,2022,37991,Diesel,Manual,28886,1687000.0,4,Ludhiana
86,Maruti Ertiga,Maruti,2023,17357,Petrol,Manual,14126,825000.0,3,Ludhiana
87,Toyota Innova Crysta,Toyota,2022,143102,Petrol,Manual,41854,1925000.0,4,Ludhiana
88,KIA SELTOS,KIA,2019,57582,Diesel,Auto,15838,925000.0,7,Ludhiana
89,Honda Mobilio,Honda,2014,181049,Petrol,Manual,10928,329000.0,12,Ludhiana
90,Hyundai Creta,Hyundai,2018,133193,Diesel,Auto,19351,890000.0,8,Ludhiana
91,Mahindra XUV300,Mahindra,2023,26311,Petrol,Manual,18133,1059000.0,3,Ludhiana
92,Hyundai Creta,Hyundai,2018,89452,Diesel,Manual,15722,826000.0,8,Ludhiana
93,Audi Q5,Audi,2015,56532,Diesel,Auto,44263,1352000.0,11,Ludhiana
94,Mercedes Benz E Class,Mercedes,2017,72694,Diesel,Auto,50899,2341000.0,9,Ludhiana
95,MG ASTOR,MG,2021,29391,Petrol,Auto,17979,1050000.0,5,Ludhiana
96,KIA SELTOS,KIA,2020,73123,Petrol,Manual,15581,910000.0,6,Ludhiana
97,Volkswagen VIRTUS,Volkswagen,2023,35556,Petrol,Manual,17979,1050000.0,3,Ludhiana
98,Honda City,Honda,2024,27518,Petrol,Auto,22293,1302000.0,2,Ludhiana
99,Toyota Innova Crysta,Toyota,2022,40508,Petrol,Auto,25684,1500000.0,4,Ludhiana
100,Audi Q3,Audi,2017,88089,Diesel,Auto,25004,1150000.0,9,Ludhiana
101,Tata Harrier,Tata,2024,23113,Diesel,Auto,35495,2073000.0,2,Ludhiana
102,Ford Endeavour,Ford,2020,100030,Diesel,Auto,59792,2750000.0,6,Ludhiana
103,Honda CRV,Honda,2015,169770,Petrol,Auto,19513,741000.0,11,Ludhiana
104,Jeep Compass,Jeep,2022,80215,Diesel,Auto,28252,1650000.0,4,Ludhiana
105,Jeep Compass,Jeep,2021,54644,Diesel,Manual,26540,1550000.0,5,Ludhiana
106,Volvo XC 90,Volvo,2017,118067,Diesel,Auto,61596,2833000.0,9,Ludhiana
107,Ford Endeavour,Ford,2017,127179,Diesel,Auto,36745,1689999.9999999998,9,Ludhiana
108,Volkswagen VIRTUS,Volkswagen,2023,45686,Petrol,Auto,21711,1268000.0,3,Ludhiana
109,Volkswagen VIRTUS,Volkswagen,2024,4043,Petrol,Manual,23441,1369000.0,2,Ludhiana
110,Hyundai ALCAZAR,Hyundai,2021,136654,Diesel,Auto,23917,1100000.0,5,Ludhiana
111,BYD ATTO 3,BYD,2022,25226,Electric,Auto,43200,2523000.0,4,Ludhiana
112,Jeep MERIDIAN,Jeep,2023,56238,Diesel,Auto,51265,2994000.0,3,Ludhiana
113,Toyota Innova Crysta,Toyota,2019,159380,Diesel,Auto,33701,1550000.0,7,Ludhiana
114,Ford Ecosport,Ford,2019,132494,Diesel,Manual,11189,503000.0,7,Ludhiana
115,Renault Kwid,Renault,2017,47682,Petrol,Manual,3734,191000.0,9,Ludhiana
116,Ford Endeavour,Ford,2012,121317,Diesel,Manual,3734,291000.0,14,Ludhiana
117,Audi Q3,Audi,2017,147635,Diesel,Auto,26787,1232000.0,9,Ludhiana
118,Maruti Zen Estilo,Maruti,2013,54945,Petrol,Manual,5366,113999.99999999999,13,Ludhiana
