,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
226,Tata ALTROZ,Tata,2023,9434,Petrol,Manual,12604,714000.0,3,Patna
227,Maruti Celerio,Maruti,2022,66180,Petrol,Manual,8297,470000.0,4,Patna
228,Maruti Grand Vitara,Maruti,2023,15973,Petrol,Manual,20256,1183000.0,3,Patna
229,Ford Ecosport,Ford,2018,78909,Diesel,Manual,10596,542000.0,8,Patna
230,Maruti IGNIS,Maruti,2021,43822,Petrol,Auto,10150,575000.0,5,Patna
231,Maruti Ciaz,Maruti,2015,117786,Petrol,Manual,9191,349000.0,11,Patna
232,KIA SELTOS,KIA,2023,26692,Petrol,Manual,21403,1250000.0,3,Patna
233,Maruti BREZZA,Maruti,2023,32506,Petrol,Manual,13698,800000.0,3,Patna
234,KIA SELTOS,KIA,2022,77077,Diesel,Manual,17071,997000.0000000001,4,Patna
235,Maruti Baleno,Maruti,2020,33293,Petrol,Manual,10256,581000.0,6,Patna
236,KIA SELTOS,KIA,2022,19535,Petrol,Manual,22482,1313000.0,4,Patna
237,MG HECTOR PLUS,MG,2021,35835,Diesel,Manual,26403,1542000.0,5,Patna
238,Mahindra XUV500,Mahindra,2013,109683,Diesel,Manual,46823,527000.0,13,Patna
239,MG HECTOR PLUS,MG,2022,34777,Diesel,Manual,31540,1842000.0000000002,4,Patna
240,Honda WR-V,Honda,2018,170186,Petrol,Manual,10010,450000.0,8,Patna
241,Honda Amaze,Honda,2021,63495,Petrol,Manual,12586,713000.0,5,Patna
242,Maruti Swift Dzire,Maruti,2018,55353,Diesel,Manual,7390,378000.0,8,Patna
243,Mahindra XUV700,Mahindra,2023,72164,Diesel,Manual,26043,1521000.0,3,Patna
244,Tata Safari,Tata,2022,61296,Diesel,Manual,21215,1239000.0,4,Patna
245,Mahindra XUV300,Mahindra,2019,83689,Diesel,Manual,9709,550000.0,7,Patna
246,Hyundai Creta,Hyundai,2023,26195,Petrol,Manual,20992,1226000.0,3,Patna
247,Tata Tiago,Tata,2021,22783,Petrol,Manual,7321,415000.00000000006,5,Patna
248,Mahindra SCORPIO-N,Mahindra,2024,6107,Diesel,Auto,43953,2567000.0,2,Patna
249,Hyundai Creta,Hyundai,2023,26321,Petrol,Manual,22465,1312000.0,3,Patna
250,Jeep Compass,Jeep,2018,193186,Diesel,Manual,19286,886999.9999999999,8,Patna
251,Ford Ecosport,Ford,2019,77153,Diesel,Manual,11986,679000.0,7,Patna
252,Mahindra XUV300,Mahindra,2023,30835,Petrol,Manual,16266,950000.0,3,Patna
253,Jeep Compass,Jeep,2018,74708,Diesel,Manual,21528,1131000.0,8,Patna
254,Maruti Dzire,Maruti,2021,39667,Petrol,Manual,12975,735000.0,5,Patna
255,Renault Kiger,Renault,2022,48681,Petrol,Manual,12904,731000.0,4,Patna
256,Mahindra XUV 3XO,Mahindra,2024,24189,Petrol,Manual,21591,1261000.0,2,Patna
257,KIA SELTOS,KIA,2022,43294,Petrol,Manual,19348,1130000.0,4,Patna
258,KIA SONET,KIA,2022,22221,Petrol,Auto,15787,922000.0000000001,4,Patna
259,Mahindra XUV300,Mahindra,2023,65765,Diesel,Manual,15667,915000.0,3,Patna
260,Mahindra SCORPIO-N,Mahindra,2024,17527,Diesel,Auto,39930,2332000.0,2,Patna
261,Mahindra BOLERO NEO,Mahindra,2023,44931,Diesel,Manual,14160,827000.0,3,Patna
262,Toyota Innova,Toyota,2013,115129,Diesel,Manual,46734,526000.0,13,Patna
263,Tata Harrier,Tata,2021,62925,Diesel,Manual,22259,1300000.0,5,Patna
264,Tata Hexa,Tata,2018,85880,Diesel,Manual,15970,839000.0,8,Patna
265,Hyundai VENUE N LINE,Hyundai,2023,33532,Petrol,Auto,19451,1136000.0,3,Patna
