,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
176,Honda WR-V,Honda,2017,"71,364 km",Petrol,Manual,"EMI ₹8,798/m*",₹4.50 lakh
177,Honda City,Honda,2017,"90,043 km",Petrol,Manual,"EMI ₹10,401/m*",₹5.32 lakh
178,Maruti Swift,Maruti,2021,"38,773 km",Petrol,Manual,"EMI ₹11,245/m*",₹6.37 lakh
179,Mahindra XUV500,Mahindra,2018,"1,38,547 km",Diesel,Manual,"EMI ₹18,133/m*",₹8.34 lakh
180,Maruti Vitara Brezza,Maruti,2021,"52,324 km",Petrol,Manual,"EMI ₹10,945/m*",₹6.20 lakh
181,Jaguar XF,Jaguar,2014,"96,822 km",Diesel,Auto,"EMI ₹35,540/m*",₹7.55 lakh
182,Maruti Vitara Brezza,Maruti,2020,"1,06,147 km",Petrol,Manual,"EMI ₹12,902/m*",₹5.80 lakh
183,Maruti Ertiga,Maruti,2012,"1,88,061 km",Diesel,Manual,"EMI ₹12,902/m*",₹2.98 lakh
184,Mahindra XUV500,Mahindra,2017,"1,66,578 km",Diesel,Manual,"EMI ₹15,571/m*",₹7.00 lakh
185,Honda WR-V,Honda,2018,"77,675 km",Petrol,Manual,"EMI ₹7,273/m*",₹4.12 lakh
186,Maruti IGNIS,Maruti,2017,"73,000 km",Petrol,Manual,"EMI ₹6,276/m*",₹3.21 lakh
187,Tata ALTROZ,Tata,2022,"22,000 km",Petrol,Auto,"EMI ₹11,474/m*",₹6.50 lakh
188,Skoda SLAVIA,Skoda,2022,"27,500 km",Petrol,Auto,"EMI ₹21,403/m*",₹12.50 lakh
189,Maruti S PRESSO,Maruti,2021,"75,000 km",Petrol,Manual,"EMI ₹6,178/m*",₹3.50 lakh
190,KIA CARENS,KIA,2022,"23,561 km",Petrol,Manual,"EMI ₹16,266/m*",₹9.50 lakh
191,Maruti S PRESSO,Maruti,2022,"10,555 km",Petrol,Manual,"EMI ₹5,843/m*",₹3.31 lakh
192,Maruti S Cross,Maruti,2016,"1,43,470 km",Diesel,Manual,"EMI ₹10,086/m*",₹3.83 lakh
193,Maruti S Cross,Maruti,2017,"89,593 km",Diesel,Manual,"EMI ₹9,788/m*",₹4.40 lakh
194,Mahindra XUV700,Mahindra,2021,"52,773 km",Diesel,Auto,"EMI ₹27,738/m*",₹16.20 lakh
195,Mahindra XUV500,Mahindra,2019,"75,503 km",Diesel,Auto,"EMI ₹15,410/m*",₹9.00 lakh
196,Mahindra XUV500,Mahindra,2015,"1,04,973 km",Diesel,Manual,"EMI ₹13,518/m*",₹4.07 lakh
197,BMW X1,BMW,2017,"90,000 km",Diesel,Auto,"EMI ₹26,091/m*",₹12.00 lakh
198,Maruti Ciaz,Maruti,2016,"98,134 km",Petrol,Manual,"EMI ₹7,697/m*",₹3.46 lakh
199,Mahindra XUV500,Mahindra,2015,"82,128 km",Diesel,Manual,"EMI ₹13,319/m*",₹4.01 lakh
200,Mahindra TUV300,Mahindra,2016,"1,38,000 km",Diesel,Manual,"EMI ₹11,850/m*",₹4.50 lakh
201,Ford Ecosport,Ford,2017,"1,41,436 km",Diesel,Manual,"EMI ₹9,231/m*",₹4.15 lakh
202,Maruti Ciaz,Maruti,2016,"1,33,248 km",Diesel,Manual,"EMI ₹10,850/m*",₹4.12 lakh
203,Maruti S Cross,Maruti,2018,"2,73,601 km",Diesel,Manual,"EMI ₹7,786/m*",₹3.50 lakh
204,Maruti Ciaz,Maruti,2014,"99,283 km",Diesel,Manual,"EMI ₹14,499/m*",₹3.08 lakh
205,Hyundai Creta,Hyundai,2018,"72,000 km",Petrol,Auto,"EMI ₹13,663/m*",₹7.74 lakh
206,Toyota Innova Crysta,Toyota,2017,"97,580 km",Diesel,Auto,"EMI ₹28,765/m*",₹13.23 lakh
207,Tata ALTROZ,Tata,2023,"18,192 km",Petrol,Manual,"EMI ₹11,280/m*",₹6.39 lakh
208,Hyundai Creta,Hyundai,2015,"1,37,664 km",Diesel,Manual,"EMI ₹16,607/m*",₹5.00 lakh
209,KIA SELTOS,KIA,2021,"69,196 km",Petrol,Manual,"EMI ₹14,040/m*",₹8.20 lakh
210,Maruti Vitara Brezza,Maruti,2018,"1,36,142 km",Diesel,Manual,"EMI ₹11,567/m*",₹5.20 lakh
211,Maruti Ertiga,Maruti,2024,"61,474 km",Petrol,Manual,"EMI ₹15,444/m*",₹9.02 lakh
212,Hyundai Creta,Hyundai,2015,"1,87,959 km",Diesel,Manual,"EMI ₹16,607/m*",₹5.00 lakh
213,Skoda SLAVIA,Skoda,2022,"45,394 km",Petrol,Manual,"EMI ₹14,554/m*",₹8.50 lakh
214,KIA SONET,KIA,2022,"1,00,383 km",Diesel,Manual,"EMI ₹16,683/m*",₹7.50 lakh
215,Tata NEXON,Tata,2017,"1,36,337 km",Petrol,Manual,"EMI ₹11,078/m*",₹4.98 lakh
216,Tata Tiago,Tata,2024,"20,472 km",Petrol,Auto,"EMI ₹11,916/m*",₹6.75 lakh
217,Maruti XL6,Maruti,2021,"81,499 km",Petrol,Manual,"EMI ₹14,565/m*",₹8.51 lakh
218,KIA CARENS,KIA,2023,"1,85,643 km",Petrol,Manual,"EMI ₹18,546/m*",₹8.53 lakh
219,Skoda SLAVIA,Skoda,2024,"7,885 km",Petrol,Manual,"EMI ₹20,598/m*",₹12.03 lakh
220,Mahindra Thar,Mahindra,2022,"41,561 km",Diesel,Auto,"EMI ₹20,855/m*",₹12.18 lakh
221,Ford Figo Aspire,Ford,2019,"58,133 km",Petrol,Manual,"EMI ₹6,249/m*",₹3.54 lakh
222,Honda Jazz,Honda,2016,"88,047 km",Petrol,Auto,"EMI ₹7,652/m*",₹3.44 lakh
223,Hyundai Creta,Hyundai,2020,"74,046 km",Petrol,Manual,"EMI ₹17,122/m*",₹10.00 lakh
224,Honda Amaze,Honda,2025,"2,900 km",Petrol,Manual,"EMI ₹13,886/m*",₹8.11 lakh
225,Mahindra XUV700,Mahindra,2024,"41,732 km",Diesel,Auto,"EMI ₹33,063/m*",₹19.31 lakh
226,Ford Endeavour,Ford,2021,"86,150 km",Diesel,Auto,"EMI ₹44,484/m*",₹25.98 lakh
227,Hyundai Creta,Hyundai,2023,"23,938 km",Petrol,Manual,"EMI ₹19,776/m*",₹11.55 lakh
228,KIA SELTOS,KIA,2023,"40,054 km",Diesel,Manual,"EMI ₹20,615/m*",₹12.04 lakh
229,Volkswagen VIRTUS,Volkswagen,2022,"27,026 km",Petrol,Auto,"EMI ₹21,403/m*",₹12.50 lakh
230,Honda CRV,Honda,2014,"1,02,690 km",Petrol,Auto,"EMI ₹17,305/m*",₹5.21 lakh
231,KIA SONET,KIA,2022,"54,129 km",Diesel,Manual,"EMI ₹15,753/m*",₹9.20 lakh
232,Hyundai Creta,Hyundai,2023,"23,800 km",Petrol,Auto,"EMI ₹25,084/m*",₹14.65 lakh
233,Audi Q5,Audi,2015,"1,22,022 km",Diesel,Auto,"EMI ₹27,337/m*",₹8.35 lakh
234,Hyundai Creta,Hyundai,2022,"82,532 km",Diesel,Manual,"EMI ₹18,749/m*",₹10.95 lakh
235,Mercedes Benz GLS,Mercedes,2017,"49,519 km",Diesel,Auto,"EMI ₹78,012/m*",₹35.88 lakh
