,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
256,MG HECTOR,MG,2020,"1,00,330 km",Petrol,Manual,"EMI ₹21,090/m*",₹9.70 lakh
257,Mahindra Xylo,Mahindra,2018,"1,38,200 km",Diesel,Manual,"EMI ₹7,229/m*",₹3.25 lakh
258,Maruti FRONX,Maruti,2024,"4,628 km",Petrol,Manual,"EMI ₹15,051/m*",₹8.79 lakh
259,Mahindra XUV300,Mahindra,2021,"58,155 km",Petrol,Manual,"EMI ₹12,180/m*",₹6.90 lakh
260,Maruti Vitara Brezza,Maruti,2020,"74,230 km",Petrol,Manual,"EMI ₹10,239/m*",₹5.80 lakh
261,Mahindra MARAZZO,Mahindra,2020,"1,16,063 km",Diesel,Manual,"EMI ₹17,394/m*",₹8.00 lakh
262,Hyundai New Elantra,Hyundai,2018,"1,44,555 km",Diesel,Auto,"EMI ₹18,742/m*",₹8.62 lakh
263,Maruti Eeco,Maruti,2022,"1,23,928 km",Petrol,Manual,"EMI ₹10,766/m*",₹4.84 lakh
264,Tata Curvv,Tata,2025,"2,573 km",Diesel,Auto,"EMI ₹31,677/m*",₹18.50 lakh
265,Hyundai Santa Fe,Hyundai,2014,"1,33,874 km",Diesel,Auto,"EMI ₹29,609/m*",₹6.29 lakh
266,Tata NEXON EV,Tata,2023,"53,734 km",Electric,Auto,"EMI ₹21,814/m*",₹12.74 lakh
267,Maruti Wagon R 1.0,Maruti,2012,"2,17,383 km",Petrol,Manual,"EMI ₹12,083/m*",₹1.36 lakh
268,Skoda Kylaq,Skoda,2025,"1,150 km",Petrol,Auto,"EMI ₹17,979/m*",₹10.50 lakh
269,Hyundai Eon,Hyundai,2013,"80,151 km",Petrol,Manual,"EMI ₹4,707/m*",₹1.00 lakh
270,Hyundai Grand i10,Hyundai,2018,"27,862 km",Petrol,Auto,"EMI ₹7,344/m*",₹4.16 lakh
271,Maruti Ertiga,Maruti,2022,"72,105 km",Petrol,Manual,"EMI ₹15,342/m*",₹8.96 lakh
272,Hyundai Elite i20,Hyundai,2020,"35,037 km",Petrol,Manual,"EMI ₹9,321/m*",₹5.28 lakh
273,Tata Tiago,Tata,2017,"34,833 km",Petrol,Manual,"EMI ₹5,767/m*",₹2.95 lakh
274,Maruti Alto,Maruti,2019,"81,998 km",Petrol,Manual,"EMI ₹4,448/m*",₹2.52 lakh
275,Maruti Wagon R 1.0,Maruti,2014,"42,164 km",Petrol,Manual,"EMI ₹7,274/m*",₹2.19 lakh
276,Maruti Baleno,Maruti,2021,"1,02,085 km",Petrol,Manual,"EMI ₹10,789/m*",₹4.85 lakh
277,Tata TIGOR,Tata,2024,"4,335 km",CNG,Manual,"EMI ₹11,028/m*",₹6.25 lakh
278,Maruti Swift,Maruti,2021,"51,841 km",Petrol,Manual,"EMI ₹9,003/m*",₹5.10 lakh
279,Maruti Alto,Maruti,2021,"49,854 km",CNG,Manual,"EMI ₹5,261/m*",₹2.98 lakh
280,Tata NEXON,Tata,2019,"31,891 km",Petrol,Auto,"EMI ₹10,062/m*",₹5.70 lakh
281,Hyundai Grand i10,Hyundai,2015,"51,122 km",Petrol,Manual,"EMI ₹9,152/m*",₹3.48 lakh
282,Hyundai GRAND I10 NIOS,Hyundai,2022,"25,069 km",Petrol,Manual,"EMI ₹8,046/m*",₹4.56 lakh
