,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
293,Maruti Celerio X,Maruti,2019,"32,221 km",Petrol,Auto,"EMI ₹8,050/m*",₹4.56 lakh
294,Maruti Dzire,Maruti,2017,"52,662 km",Petrol,Manual,"EMI ₹9,726/m*",₹4.97 lakh
295,CITROEN C3,CITROEN,2023,"34,504 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
296,Mahindra XUV500,Mahindra,2020,"1,12,168 km",Diesel,Manual,"EMI ₹28,939/m*",₹13.31 lakh
297,Hyundai Creta,Hyundai,2017,"65,593 km",Petrol,Manual,"EMI ₹12,805/m*",₹6.55 lakh
298,Maruti S Cross,Maruti,2017,"94,959 km",Diesel,Manual,"EMI ₹12,791/m*",₹5.75 lakh
299,Maruti Ciaz,Maruti,2017,"81,685 km",Petrol,Manual,"EMI ₹9,208/m*",₹4.71 lakh
300,Ford Ecosport,Ford,2013,"1,05,522 km",Diesel,Manual,"EMI ₹28,698/m*",₹3.23 lakh
301,Maruti Baleno,Maruti,2018,"35,110 km",Petrol,Auto,"EMI ₹10,327/m*",₹5.85 lakh
302,Mahindra XUV300,Mahindra,2023,"12,473 km",Petrol,Manual,"EMI ₹12,781/m*",₹7.24 lakh
303,Hyundai Creta,Hyundai,2019,"90,348 km",Diesel,Manual,"EMI ₹16,095/m*",₹9.40 lakh
304,Renault Lodgy,Renault,2015,"98,496 km",Diesel,Manual,"EMI ₹11,625/m*",₹3.50 lakh
305,Renault TRIBER,Renault,2023,"21,042 km",Petrol,Manual,"EMI ₹10,415/m*",₹5.90 lakh
306,Maruti Vitara Brezza,Maruti,2018,"2,21,254 km",Diesel,Manual,"EMI ₹12,234/m*",₹5.50 lakh
307,Maruti Swift,Maruti,2011,"16,610 km",Petrol,Manual,"EMI ₹12,234/m*",₹2.48 lakh
308,Hyundai Grand i10,Hyundai,2015,"22,061 km",Petrol,Manual,"EMI ₹9,217/m*",₹3.50 lakh
309,Hyundai NEW I20,Hyundai,2022,"22,750 km",Petrol,Auto,"EMI ₹13,698/m*",₹8.00 lakh
310,Mahindra XUV500,Mahindra,2012,"1,38,523 km",Diesel,Manual,"EMI ₹13,698/m*",₹3.34 lakh
311,Renault Duster,Renault,2015,"1,12,253 km",Diesel,Manual,"EMI ₹10,629/m*",₹3.20 lakh
312,Skoda KUSHAQ,Skoda,2023,"36,131 km",Petrol,Manual,"EMI ₹16,266/m*",₹9.50 lakh
313,Renault Duster,Renault,2013,"1,40,922 km",Diesel,Manual,"EMI ₹21,146/m*",₹2.38 lakh
314,Mahindra XUV700,Mahindra,2022,"36,713 km",Diesel,Manual,"EMI ₹32,190/m*",₹18.80 lakh
315,Tata NEXON,Tata,2021,"62,780 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
316,Maruti Vitara Brezza,Maruti,2020,"34,641 km",Petrol,Manual,"EMI ₹12,110/m*",₹6.86 lakh
317,Maruti S PRESSO,Maruti,2021,"80,500 km",Petrol,Auto,"EMI ₹7,061/m*",₹4.00 lakh
318,Hyundai Creta,Hyundai,2016,"1,64,009 km",Diesel,Manual,"EMI ₹19,092/m*",₹7.25 lakh
319,Maruti Baleno,Maruti,2023,"45,918 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
320,Mahindra Thar,Mahindra,2021,"74,635 km",Diesel,Manual,"EMI ₹21,900/m*",₹12.79 lakh
321,MG ASTOR,MG,2022,"23,930 km",Petrol,Auto,"EMI ₹22,379/m*",₹13.07 lakh
322,Ford Ecosport,Ford,2017,"1,47,264 km",Diesel,Manual,"EMI ₹11,122/m*",₹5.00 lakh
323,Honda Jazz,Honda,2016,"81,098 km",Petrol,Manual,"EMI ₹8,008/m*",₹3.60 lakh
324,Maruti Dzire,Maruti,2022,"23,647 km",Petrol,Manual,"EMI ₹12,886/m*",₹7.30 lakh
325,Mahindra XUV500,Mahindra,2013,"98,377 km",Diesel,Manual,"EMI ₹26,655/m*",₹3.00 lakh
326,Mahindra Bolero,Mahindra,2012,"71,648 km",Diesel,Manual,"EMI ₹26,655/m*",₹2.85 lakh
327,Maruti Baleno,Maruti,2017,"1,35,416 km",Petrol,Manual,"EMI ₹9,788/m*",₹4.40 lakh
328,Maruti Swift,Maruti,2023,"47,746 km",Petrol,Manual,"EMI ₹9,585/m*",₹5.43 lakh
329,Hyundai NEW SANTRO,Hyundai,2019,"85,918 km",Petrol,Manual,"EMI ₹6,796/m*",₹3.85 lakh
330,Ford Ecosport,Ford,2019,"1,02,375 km",Diesel,Manual,"EMI ₹14,459/m*",₹6.50 lakh
331,Tata NEXON,Tata,2020,"92,511 km",Diesel,Manual,"EMI ₹13,593/m*",₹7.70 lakh
332,Ford Endeavour,Ford,2011,"1,01,224 km",Diesel,Manual,"EMI ₹13,593/m*",₹2.53 lakh
333,Mahindra XUV500,Mahindra,2015,"1,53,107 km",Diesel,Manual,"EMI ₹23,084/m*",₹6.95 lakh
334,Hyundai Grand i10,Hyundai,2016,"2,00,744 km",Petrol,Manual,"EMI ₹7,007/m*",₹3.15 lakh
335,Volkswagen VIRTUS,Volkswagen,2023,"36,072 km",Petrol,Manual,"EMI ₹24,656/m*",₹14.40 lakh
336,Ford Figo,Ford,2015,"47,818 km",Petrol,Manual,"EMI ₹6,847/m*",₹2.60 lakh
337,Audi A6,Audi,2015,"89,121 km",Diesel,Auto,"EMI ₹28,908/m*",₹8.83 lakh
338,Maruti S Cross,Maruti,2018,"1,19,688 km",Diesel,Manual,"EMI ₹12,012/m*",₹5.40 lakh
339,Mahindra XUV300,Mahindra,2022,"1,01,009 km",Diesel,Manual,"EMI ₹18,481/m*",₹8.50 lakh
340,Renault Kwid,Renault,2022,"45,091 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
341,Hyundai AURA,Hyundai,2020,"30,366 km",Petrol,Auto,"EMI ₹11,298/m*",₹6.40 lakh
342,Mahindra XUV500,Mahindra,2012,"1,25,853 km",Diesel,Manual,"EMI ₹11,298/m*",₹3.20 lakh
343,Mahindra Thar,Mahindra,2015,"96,959 km",Diesel,Manual,"EMI ₹17,570/m*",₹5.29 lakh
344,Toyota Innova Crysta,Toyota,2018,"1,64,584 km",Diesel,Manual,"EMI ₹28,048/m*",₹12.90 lakh
345,Hyundai Elite i20,Hyundai,2017,"71,765 km",Diesel,Manual,"EMI ₹11,434/m*",₹5.14 lakh
346,Tata Tiago,Tata,2023,"63,144 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
347,MG ASTOR,MG,2022,"25,500 km",Petrol,Manual,"EMI ₹13,869/m*",₹8.10 lakh
348,Maruti Ciaz,Maruti,2018,"60,500 km",Petrol,Manual,"EMI ₹9,056/m*",₹5.13 lakh
349,Maruti Swift Dzire,Maruti,2015,"1,20,753 km",Diesel,Manual,"EMI ₹13,751/m*",₹4.14 lakh
350,KIA SELTOS,KIA,2020,"1,12,051 km",Diesel,Manual,"EMI ₹19,568/m*",₹9.00 lakh
351,Mahindra Kuv100,Mahindra,2017,"1,16,291 km",Diesel,Manual,"EMI ₹6,673/m*",₹3.00 lakh
352,Mahindra XUV500,Mahindra,2015,"1,40,790 km",Diesel,Manual,"EMI ₹21,589/m*",₹6.50 lakh
353,Renault TRIBER,Renault,2023,"30,316 km",Petrol,Manual,"EMI ₹13,204/m*",₹7.48 lakh
354,Maruti Swift,Maruti,2023,"19,996 km",Petrol,Manual,"EMI ₹11,510/m*",₹6.52 lakh
355,Maruti XL6,Maruti,2024,"14,577 km",Petrol,Manual,"EMI ₹20,547/m*",₹12.00 lakh
356,Maruti Ertiga,Maruti,2014,"1,10,257 km",Diesel,Manual,"EMI ₹26,408/m*",₹5.61 lakh
357,Maruti Ertiga,Maruti,2016,"1,66,634 km",Diesel,Manual,"EMI ₹15,537/m*",₹5.90 lakh
358,Hyundai Grand i10,Hyundai,2017,"73,989 km",Petrol,Manual,"EMI ₹7,820/m*",₹4.00 lakh
359,KIA CARENS,KIA,2022,"1,01,820 km",Diesel,Manual,"EMI ₹29,352/m*",₹13.50 lakh
360,Hyundai Creta,Hyundai,2016,"1,32,523 km",Diesel,Manual,"EMI ₹18,302/m*",₹6.95 lakh
361,MG HECTOR PLUS,MG,2023,"26,768 km",Petrol,Manual,"EMI ₹28,389/m*",₹16.58 lakh
362,Ford Ecosport,Ford,2013,"1,10,796 km",Diesel,Manual,"EMI ₹31,719/m*",₹3.57 lakh
363,Maruti Grand Vitara,Maruti,2023,"42,488 km",Petrol,Manual,"EMI ₹17,807/m*",₹10.40 lakh
364,Skoda KUSHAQ,Skoda,2022,"19,094 km",Petrol,Auto,"EMI ₹16,780/m*",₹9.80 lakh
365,Skoda Superb,Skoda,2013,"1,58,451 km",Diesel,Auto,"EMI ₹29,853/m*",₹3.36 lakh
366,Honda Civic,Honda,2019,"1,30,168 km",Diesel,Manual,"EMI ₹28,265/m*",₹13.00 lakh
367,MG HECTOR,MG,2021,"84,433 km",Diesel,Manual,"EMI ₹21,831/m*",₹12.75 lakh
368,Hyundai Creta,Hyundai,2015,"1,46,063 km",Diesel,Auto,"EMI ₹20,427/m*",₹6.15 lakh
369,Hyundai Creta,Hyundai,2024,"9,110 km",Diesel,Manual,"EMI ₹21,078/m*",₹12.31 lakh
370,MG HECTOR PLUS,MG,2024,"8,423 km",Petrol,Manual,"EMI ₹32,533/m*",₹19.00 lakh
371,BMW X1,BMW,2018,"75,589 km",Diesel,Auto,"EMI ₹33,310/m*",₹17.50 lakh
372,Honda City,Honda,2015,"1,00,255 km",Petrol,Manual,"EMI ₹10,481/m*",₹3.98 lakh
373,Hyundai Elite i20,Hyundai,2016,"68,900 km",Petrol,Manual,"EMI ₹9,343/m*",₹4.20 lakh
374,Hyundai GRAND I10 NIOS,Hyundai,2023,"16,867 km",Petrol,Manual,"EMI ₹12,233/m*",₹6.93 lakh
375,Hyundai GRAND I10 NIOS,Hyundai,2021,"75,121 km",Petrol,Manual,"EMI ₹10,521/m*",₹5.96 lakh
376,Ford Ecosport,Ford,2019,"55,823 km",Diesel,Manual,"EMI ₹13,063/m*",₹7.40 lakh
377,Maruti Dzire,Maruti,2022,"67,637 km",Petrol,Manual,"EMI ₹11,492/m*",₹6.51 lakh
378,Ford Ecosport,Ford,2019,"32,911 km",Petrol,Manual,"EMI ₹10,856/m*",₹6.15 lakh
379,KIA SONET,KIA,2021,"1,95,099 km",Diesel,Manual,"EMI ₹17,394/m*",₹8.00 lakh
380,BMW 3 Series,BMW,2014,"89,233 km",Diesel,Auto,"EMI ₹39,617/m*",₹8.50 lakh
381,Hyundai Verna,Hyundai,2023,"34,629 km",Petrol,Manual,"EMI ₹22,944/m*",₹13.40 lakh
382,Maruti Ciaz,Maruti,2022,"36,000 km",Petrol,Manual,"EMI ₹13,698/m*",₹8.00 lakh
383,Toyota HILUX,Toyota,2023,"5,884 km",Diesel,Auto,"EMI ₹68,490/m*",₹40.00 lakh
384,Ford Ecosport,Ford,2018,"83,600 km",Diesel,Manual,"EMI ₹12,708/m*",₹6.50 lakh
385,Maruti Eeco,Maruti,2025,"23,921 km",Petrol,Manual,"EMI ₹12,092/m*",₹6.85 lakh
386,Renault Duster,Renault,2013,"1,60,663 km",Diesel,Manual,"EMI ₹22,212/m*",₹2.50 lakh
387,Tata NEXON,Tata,2017,"1,19,138 km",Diesel,Manual,"EMI ₹12,234/m*",₹5.50 lakh
388,Maruti Vitara Brezza,Maruti,2019,"53,238 km",Diesel,Manual,"EMI ₹11,421/m*",₹6.47 lakh
389,KIA SONET,KIA,2020,"1,45,058 km",Diesel,Manual,"EMI ₹16,683/m*",₹7.50 lakh
390,Maruti Ertiga,Maruti,2013,"1,05,925 km",Diesel,Manual,"EMI ₹40,870/m*",₹4.60 lakh
391,Toyota URBAN CRUISER,Toyota,2021,"48,062 km",Petrol,Manual,"EMI ₹14,554/m*",₹8.50 lakh
392,Ford Ecosport,Ford,2018,"92,813 km",Petrol,Auto,"EMI ₹9,709/m*",₹5.50 lakh
393,Toyota Innova,Toyota,2010,"1,59,551 km",Diesel,Manual,"EMI ₹9,709/m*",₹3.00 lakh
394,Skoda Rapid,Skoda,2014,"1,13,839 km",Diesel,Manual,"EMI ₹14,828/m*",₹3.15 lakh
395,Maruti S Cross,Maruti,2015,"1,16,601 km",Diesel,Manual,"EMI ₹16,275/m*",₹4.90 lakh
396,Honda WR-V,Honda,2021,"72,401 km",Diesel,Manual,"EMI ₹13,698/m*",₹8.00 lakh
397,Toyota Camry,Toyota,2024,"23,660 km",Hybrid,Auto,"EMI ₹68,182/m*",₹39.82 lakh
398,Ford Ecosport,Ford,2016,"77,372 km",Petrol,Auto,"EMI ₹9,565/m*",₹4.30 lakh
399,Jeep Compass,Jeep,2018,"99,452 km",Diesel,Manual,"EMI ₹19,510/m*",₹10.25 lakh
400,Tata Hexa,Tata,2017,"67,963 km",Diesel,Manual,"EMI ₹13,903/m*",₹6.25 lakh
401,Mitsubishi Pajero Sport,Mitsubishi,2014,"1,32,147 km",Diesel,Manual,"EMI ₹23,537/m*",₹5.00 lakh
402,Maruti S Cross,Maruti,2015,"1,70,774 km",Diesel,Manual,"EMI ₹16,640/m*",₹5.01 lakh
403,Hyundai Creta,Hyundai,2020,"1,08,721 km",Diesel,Auto,"EMI ₹23,917/m*",₹11.00 lakh
404,Tata Hexa,Tata,2018,"50,200 km",Diesel,Manual,"EMI ₹15,608/m*",₹8.20 lakh
405,Tata ALTROZ,Tata,2024,"14,296 km",Petrol,Manual,"EMI ₹15,239/m*",₹8.90 lakh
406,Maruti Vitara Brezza,Maruti,2020,"1,70,306 km",Petrol,Manual,"EMI ₹14,459/m*",₹6.50 lakh
407,Hyundai Creta,Hyundai,2018,"70,654 km",Diesel,Manual,"EMI ₹18,082/m*",₹9.50 lakh
408,Mahindra XUV300,Mahindra,2021,"76,808 km",Petrol,Manual,"EMI ₹15,838/m*",₹9.25 lakh
409,Mahindra Thar,Mahindra,2017,"25,041 km",Diesel,Manual,"EMI ₹13,569/m*",₹6.10 lakh
410,MG HECTOR,MG,2019,"72,361 km",Diesel,Manual,"EMI ₹17,122/m*",₹10.00 lakh
411,Tata NEXON,Tata,2021,"1,28,000 km",Petrol,Manual,"EMI ₹15,571/m*",₹7.00 lakh
412,MG HECTOR PLUS,MG,2021,"33,213 km",Petrol,Manual,"EMI ₹18,835/m*",₹11.00 lakh
413,Hyundai Creta,Hyundai,2021,"82,973 km",Diesel,Manual,"EMI ₹23,115/m*",₹13.50 lakh
414,Hyundai EXTER,Hyundai,2024,"10,419 km",Petrol,Auto,"EMI ₹14,554/m*",₹8.50 lakh
415,Maruti Vitara Brezza,Maruti,2018,"94,966 km",Diesel,Manual,"EMI ₹13,001/m*",₹6.65 lakh
416,Tata Safari,Tata,2021,"93,019 km",Diesel,Manual,"EMI ₹24,828/m*",₹14.50 lakh
417,MG HECTOR,MG,2023,"17,230 km",Diesel,Manual,"EMI ₹26,540/m*",₹15.50 lakh
418,KIA SELTOS,KIA,2019,"1,55,965 km",Diesel,Manual,"EMI ₹24,352/m*",₹11.20 lakh
419,KIA SELTOS,KIA,2023,"32,000 km",Diesel,Auto,"EMI ₹27,396/m*",₹16.00 lakh
420,Hyundai Creta,Hyundai,2021,"49,430 km",Petrol,Manual,"EMI ₹17,979/m*",₹10.50 lakh
421,Tata NEXON,Tata,2022,"1,00,166 km",Diesel,Manual,"EMI ₹16,683/m*",₹7.50 lakh
422,Mahindra SCORPIO-N,Mahindra,2024,"30,225 km",Diesel,Manual,"EMI ₹30,649/m*",₹17.90 lakh
423,Honda WR-V,Honda,2019,"3,12,660 km",Diesel,Manual,"EMI ₹13,347/m*",₹6.00 lakh
424,KIA SONET,KIA,2022,"54,000 km",Petrol,Manual,"EMI ₹16,694/m*",₹9.75 lakh
425,Maruti Baleno,Maruti,2024,"24,000 km",Petrol,Auto,"EMI ₹15,410/m*",₹9.00 lakh
426,KIA SONET,KIA,2023,"16,135 km",Petrol,Manual,"EMI ₹18,150/m*",₹10.60 lakh
427,BMW X3,BMW,2018,"51,605 km",Diesel,Auto,"EMI ₹50,440/m*",₹26.50 lakh
428,KIA SONET,KIA,2021,"46,411 km",Diesel,Manual,"EMI ₹17,979/m*",₹10.50 lakh
429,Tata Safari,Tata,2021,"64,538 km",Diesel,Manual,"EMI ₹29,108/m*",₹17.00 lakh
430,Jeep Compass,Jeep,2021,"92,474 km",Petrol,Auto,"EMI ₹34,245/m*",₹20.00 lakh
431,Maruti Grand Vitara,Maruti,2023,"48,862 km",Petrol,Manual,"EMI ₹16,780/m*",₹9.80 lakh
432,Mahindra XUV500,Mahindra,2013,"1,66,776 km",Diesel,Manual,"EMI ₹33,318/m*",₹3.75 lakh
433,Mercedes Benz GLA Class,Mercedes,2014,"76,705 km",Diesel,Auto,"EMI ₹57,328/m*",₹12.30 lakh
434,Honda CRV,Honda,2015,"1,55,707 km",Petrol,Auto,"EMI ₹14,484/m*",₹5.50 lakh
435,Skoda Superb,Skoda,2019,"64,800 km",Petrol,Auto,"EMI ₹28,252/m*",₹16.50 lakh
436,Nissan Terrano,Nissan,2018,"1,11,069 km",Diesel,Manual,"EMI ₹14,459/m*",₹6.50 lakh
437,KIA SONET,KIA,2022,"64,700 km",Diesel,Manual,"EMI ₹15,410/m*",₹9.00 lakh
438,KIA SELTOS,KIA,2022,"86,478 km",Diesel,Auto,"EMI ₹27,910/m*",₹16.30 lakh
439,Renault Lodgy,Renault,2017,"1,52,701 km",Diesel,Manual,"EMI ₹8,898/m*",₹4.00 lakh
440,Toyota Innova Crysta,Toyota,2020,"2,06,820 km",Diesel,Manual,"EMI ₹38,788/m*",₹17.84 lakh
441,Landrover Range Rover Evoque,Landrover,2018,"1,46,050 km",Diesel,Auto,"EMI ₹57,248/m*",₹26.33 lakh
442,Maruti Eeco,Maruti,2021,"32,427 km",Petrol,Manual,"EMI ₹9,391/m*",₹5.32 lakh
443,Maruti JIMNY,Maruti,2023,"44,687 km",Petrol,Manual,"EMI ₹18,835/m*",₹11.00 lakh
444,Mercedes Benz GLA Class,Mercedes,2016,"52,044 km",Petrol,Auto,"EMI ₹27,961/m*",₹12.86 lakh
445,MG HECTOR,MG,2019,"85,840 km",Diesel,Manual,"EMI ₹20,204/m*",₹11.80 lakh
446,MG HECTOR,MG,2023,"9,973 km",Petrol,Manual,"EMI ₹27,327/m*",₹15.96 lakh
447,Mahindra SCORPIO CLASSIC,Mahindra,2023,"91,814 km",Diesel,Manual,"EMI ₹20,547/m*",₹12.00 lakh
448,MG HECTOR,MG,2021,"83,205 km",Diesel,Manual,"EMI ₹22,259/m*",₹13.00 lakh
449,Mercedes Benz C Class,Mercedes,2021,"33,258 km",Diesel,Auto,"EMI ₹68,490/m*",₹40.00 lakh
450,Toyota Innova Crysta,Toyota,2021,"66,926 km",Diesel,Manual,"EMI ₹30,820/m*",₹18.00 lakh
451,Tata NEXON EV,Tata,2023,"40,012 km",Electric,Auto,"EMI ₹20,547/m*",₹12.00 lakh
452,Tata TIAGO EV,Tata,2023,"37,000 km",Electric,Auto,"EMI ₹12,357/m*",₹7.00 lakh
453,Mahindra ALTURAS G4,Mahindra,2018,"1,25,101 km",Diesel,Auto,"EMI ₹33,701/m*",₹15.50 lakh
454,Hyundai ALCAZAR,Hyundai,2021,"1,32,856 km",Diesel,Auto,"EMI ₹31,527/m*",₹14.50 lakh
455,Tata NEXON EV,Tata,2022,"27,976 km",Electric,Auto,"EMI ₹20,376/m*",₹11.90 lakh
456,Hyundai Creta,Hyundai,2024,"23,809 km",Petrol,Auto,"EMI ₹30,820/m*",₹18.00 lakh
457,Mahindra E VERITO,Mahindra,2019,"67,195 km",Electric,Auto,"EMI ₹11,474/m*",₹6.50 lakh
458,Tata Harrier,Tata,2021,"70,728 km",Diesel,Auto,"EMI ₹31,677/m*",₹18.50 lakh
459,Mahindra XUV400,Mahindra,2024,"40,200 km",Electric,Auto,"EMI ₹23,629/m*",₹13.80 lakh
460,Jeep Compass,Jeep,2021,"75,298 km",Diesel,Manual,"EMI ₹23,115/m*",₹13.50 lakh
461,Tata PUNCH EV,Tata,2024,"23,577 km",Electric,Auto,"EMI ₹21,403/m*",₹12.50 lakh
462,Maruti Wagon R 1.0,Maruti,2017,"42,211 km",Petrol,Auto,"EMI ₹6,354/m*",₹3.25 lakh
463,Ford Ecosport,Ford,2015,"1,31,127 km",Diesel,Manual,"EMI ₹12,987/m*",₹3.91 lakh
464,Mitsubishi Outlander,Mitsubishi,2019,"79,857 km",Petrol,Auto,"EMI ₹17,122/m*",₹10.00 lakh
465,Hyundai Xcent,Hyundai,2016,"1,33,542 km",Diesel,Manual,"EMI ₹7,373/m*",₹2.80 lakh
466,Hyundai GRAND I10 NIOS,Hyundai,2020,"35,713 km",Petrol,Manual,"EMI ₹9,109/m*",₹5.16 lakh
467,Hyundai Verna,Hyundai,2012,"1,71,615 km",Diesel,Manual,"EMI ₹9,109/m*",₹2.75 lakh
468,Maruti Dzire,Maruti,2019,"86,085 km",Petrol,Manual,"EMI ₹9,356/m*",₹5.30 lakh
469,Mahindra Thar,Mahindra,2024,"11,670 km",Petrol,Auto,"EMI ₹22,242/m*",₹12.99 lakh
470,Maruti Ciaz,Maruti,2016,"82,305 km",Petrol,Auto,"EMI ₹9,432/m*",₹4.24 lakh
471,Maruti Baleno,Maruti,2017,"76,586 km",Petrol,Manual,"EMI ₹8,798/m*",₹4.50 lakh
472,Tata ALTROZ,Tata,2023,"50,773 km",Petrol,Manual,"EMI ₹14,212/m*",₹8.30 lakh
473,Tata Nano,Tata,2015,"52,858 km",Petrol,Manual,"EMI ₹2,238/m*",₹0.85 lakh
474,Hyundai EXTER,Hyundai,2024,"72,328 km",Petrol,Manual,"EMI ₹14,811/m*",₹8.65 lakh
475,Renault Kiger,Renault,2022,"43,007 km",Petrol,Manual,"EMI ₹10,539/m*",₹5.97 lakh
476,Maruti Swift,Maruti,2022,"2,86,332 km",Petrol,Auto,"EMI ₹10,010/m*",₹4.50 lakh
477,Hyundai New Elantra,Hyundai,2012,"1,22,923 km",Diesel,Manual,"EMI ₹10,010/m*",₹3.18 lakh
478,Renault Duster,Renault,2012,"1,46,698 km",Diesel,Manual,"EMI ₹10,010/m*",₹1.93 lakh
479,Maruti Swift,Maruti,2013,"1,22,900 km",Diesel,Manual,"EMI ₹25,944/m*",₹2.92 lakh
480,Volkswagen Polo,Volkswagen,2014,"1,16,878 km",Diesel,Manual,"EMI ₹12,569/m*",₹2.67 lakh
481,Maruti Baleno,Maruti,2016,"53,995 km",Petrol,Manual,"EMI ₹7,941/m*",₹3.57 lakh
482,Hyundai i10,Hyundai,2015,"50,108 km",Petrol,Manual,"EMI ₹6,583/m*",₹2.50 lakh
483,Honda Brio,Honda,2015,"57,196 km",Petrol,Manual,"EMI ₹7,208/m*",₹2.74 lakh
