,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
130,Maruti Eeco,Maruti,2012,"2,02,686 km",Petrol,Manual,"EMI ₹4,967/m*",₹0.56 lakh
131,Hyundai Verna,Hyundai,2013,"1,03,760 km",Diesel,Manual,"EMI ₹27,810/m*",₹3.13 lakh
132,Maruti Swift,Maruti,2014,"90,991 km",Diesel,Manual,"EMI ₹12,145/m*",₹2.58 lakh
133,Honda Brio,Honda,2012,"57,950 km",Petrol,Manual,"EMI ₹13,327/m*",₹1.50 lakh
134,Maruti Baleno,Maruti,2023,"1,44,481 km",Petrol,Manual,"EMI ₹13,369/m*",₹6.01 lakh
135,Maruti Wagon R 1.0,Maruti,2011,"72,453 km",Petrol,Manual,"EMI ₹13,369/m*",₹1.00 lakh
136,Maruti Baleno,Maruti,2017,"53,082 km",Petrol,Manual,"EMI ₹8,915/m*",₹4.56 lakh
137,Maruti Swift Dzire,Maruti,2015,"65,695 km",Petrol,Manual,"EMI ₹7,057/m*",₹2.68 lakh
138,Maruti Ritz,Maruti,2011,"1,23,456 km",Petrol,Manual,"EMI ₹7,057/m*",₹1.17 lakh
139,Maruti Vitara Brezza,Maruti,2017,"87,749 km",Diesel,Manual,"EMI ₹10,789/m*",₹4.85 lakh
140,Maruti Swift Dzire,Maruti,2016,"60,000 km",Diesel,Manual,"EMI ₹6,899/m*",₹2.62 lakh
141,Tata Tiago,Tata,2018,"1,11,762 km",Diesel,Manual,"EMI ₹5,339/m*",₹2.40 lakh
142,Toyota Etios Liva,Toyota,2011,"1,16,930 km",Petrol,Manual,"EMI ₹5,339/m*",₹1.62 lakh
143,Mercedes Benz C Class,Mercedes,2012,"1,18,395 km",Diesel,Auto,"EMI ₹5,339/m*",₹2.57 lakh
144,Ford Ecosport,Ford,2014,"1,17,059 km",Diesel,Manual,"EMI ₹8,756/m*",₹1.86 lakh
145,Maruti Celerio,Maruti,2015,"1,24,050 km",Petrol,Manual,"EMI ₹5,319/m*",₹2.02 lakh
146,Hyundai i20,Hyundai,2011,"42,678 km",Petrol,Manual,"EMI ₹5,319/m*",₹1.33 lakh
147,Maruti Swift Dzire,Maruti,2015,"75,892 km",Petrol,Manual,"EMI ₹8,348/m*",₹3.17 lakh
148,Maruti Baleno,Maruti,2022,"63,547 km",Petrol,Manual,"EMI ₹8,067/m*",₹4.57 lakh
149,Hyundai GRAND I10 NIOS,Hyundai,2020,"65,571 km",Petrol,Manual,"EMI ₹7,467/m*",₹4.23 lakh
150,Maruti Swift,Maruti,2015,"1,40,480 km",Petrol,Manual,"EMI ₹8,111/m*",₹3.08 lakh
151,Mahindra XUV700,Mahindra,2024,"20,950 km",Diesel,Manual,"EMI ₹28,423/m*",₹16.60 lakh
152,Hyundai Santro Xing,Hyundai,2012,"69,890 km",Petrol,Manual,"EMI ₹8,529/m*",₹0.96 lakh
153,Maruti New Wagon-R,Maruti,2020,"52,243 km",Petrol,Manual,"EMI ₹6,549/m*",₹3.71 lakh
154,Honda City,Honda,2015,"83,277 km",Diesel,Manual,"EMI ₹10,230/m*",₹3.08 lakh
155,Renault TRIBER,Renault,2023,"53,091 km",Petrol,Manual,"EMI ₹9,038/m*",₹5.12 lakh
156,Maruti Swift,Maruti,2020,"50,819 km",Petrol,Manual,"EMI ₹7,432/m*",₹4.21 lakh
157,Ford Figo,Ford,2012,"82,348 km",Diesel,Manual,"EMI ₹7,432/m*",₹0.83 lakh
158,Maruti Wagon R 1.0,Maruti,2016,"1,02,548 km",Petrol,Manual,"EMI ₹4,805/m*",₹2.16 lakh
159,Maruti Swift,Maruti,2015,"1,14,614 km",Diesel,Manual,"EMI ₹9,798/m*",₹2.95 lakh
160,Maruti Dzire,Maruti,2018,"82,549 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
161,Honda City,Honda,2014,"1,94,057 km",Diesel,Manual,"EMI ₹13,416/m*",₹2.85 lakh
162,Maruti Celerio,Maruti,2018,"41,833 km",Petrol,Manual,"EMI ₹5,225/m*",₹2.96 lakh
163,Maruti Wagon R 1.0,Maruti,2012,"69,977 km",Petrol,Manual,"EMI ₹11,461/m*",₹1.29 lakh
164,Mahindra XUV700,Mahindra,2022,"42,129 km",Petrol,Auto,"EMI ₹25,752/m*",₹15.04 lakh
165,Mahindra XUV500,Mahindra,2015,"1,85,386 km",Diesel,Manual,"EMI ₹12,854/m*",₹3.87 lakh
166,Maruti Swift Dzire,Maruti,2015,"1,21,198 km",Diesel,Manual,"EMI ₹10,595/m*",₹3.19 lakh
167,Chevrolet Cruze,Chevrolet,2012,"1,25,356 km",Diesel,Auto,"EMI ₹10,595/m*",₹1.65 lakh
168,Mahindra XUV500,Mahindra,2016,"54,188 km",Diesel,Manual,"EMI ₹12,008/m*",₹4.56 lakh
169,Maruti Swift,Maruti,2020,"36,770 km",Petrol,Manual,"EMI ₹7,591/m*",₹4.30 lakh
170,Landrover Freelander 2,Landrover,2013,"1,39,022 km",Diesel,Auto,"EMI ₹41,759/m*",₹4.70 lakh
171,Maruti Swift,Maruti,2019,"22,876 km",Petrol,Manual,"EMI ₹8,562/m*",₹4.85 lakh
