,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
156,Hyundai Grand i10,Hyundai,2016,"38,037 km",Petrol,Manual,"EMI ₹6,851/m*",₹3.08 lakh
157,Chevrolet Sail UVA,Chevrolet,2014,"61,656 km",Petrol,Manual,"EMI ₹3,720/m*",₹1.12 lakh
158,Tata TIAGO NRG,Tata,2019,"1,04,379 km",Petrol,Manual,"EMI ₹7,096/m*",₹3.19 lakh
159,Honda Amaze,Honda,2019,"20,700 km",Petrol,Manual,"EMI ₹7,679/m*",₹4.35 lakh
160,Maruti Ertiga,Maruti,2012,"86,688 km",Diesel,Manual,"EMI ₹7,679/m*",₹3.73 lakh
161,Maruti Swift Dzire,Maruti,2013,"53,777 km",Petrol,Manual,"EMI ₹13,181/m*",₹2.80 lakh
162,Tata Tiago,Tata,2018,"77,083 km",Petrol,Manual,"EMI ₹5,472/m*",₹3.10 lakh
163,Hyundai Santro Xing,Hyundai,2010,"37,047 km",Petrol,Manual,"EMI ₹5,472/m*",₹1.00 lakh
164,Hyundai Eon,Hyundai,2011,"74,207 km",Petrol,Manual,"EMI ₹5,472/m*",₹0.96 lakh
165,Chevrolet Aveo,Chevrolet,2010,"19,818 km",Petrol,Manual,"EMI ₹5,472/m*",₹0.79 lakh
166,Tata Tiago,Tata,2018,"51,089 km",Petrol,Manual,"EMI ₹5,261/m*",₹2.98 lakh
167,Tata ALTROZ,Tata,2022,"1,31,131 km",Petrol,Manual,"EMI ₹11,322/m*",₹5.09 lakh
168,Hyundai Verna,Hyundai,2012,"84,155 km",Diesel,Manual,"EMI ₹11,322/m*",₹2.51 lakh
169,Ford Figo,Ford,2011,"73,663 km",Diesel,Manual,"EMI ₹11,322/m*",₹1.28 lakh
170,Tata Indigo ECS,Tata,2012,"1,62,312 km",Diesel,Manual,"EMI ₹11,322/m*",₹0.55 lakh
171,Ford Ecosport,Ford,2014,"1,42,044 km",Diesel,Manual,"EMI ₹14,122/m*",₹3.00 lakh
172,Maruti Swift Dzire,Maruti,2011,"1,38,328 km",Diesel,Manual,"EMI ₹14,122/m*",₹1.66 lakh
173,MG HECTOR,MG,2020,"93,440 km",Diesel,Manual,"EMI ₹13,698/m*",₹8.00 lakh
174,Hyundai Elite i20,Hyundai,2016,"58,190 km",Petrol,Manual,"EMI ₹7,519/m*",₹3.38 lakh
175,Toyota Etios Liva,Toyota,2016,"1,10,275 km",Diesel,Manual,"EMI ₹7,531/m*",₹2.86 lakh
176,Maruti S PRESSO,Maruti,2022,"69,910 km",Petrol,Manual,"EMI ₹6,178/m*",₹3.50 lakh
177,Tata Indigo ECS,Tata,2012,"97,485 km",Diesel,Manual,"EMI ₹6,178/m*",₹0.62 lakh
178,Maruti Swift Dzire,Maruti,2014,"74,849 km",Petrol,Manual,"EMI ₹10,894/m*",₹3.28 lakh
179,Toyota YARIS,Toyota,2018,"1,12,667 km",Petrol,Manual,"EMI ₹11,767/m*",₹5.29 lakh
180,Tata Harrier,Tata,2024,"53,395 km",Diesel,Manual,"EMI ₹25,084/m*",₹14.65 lakh
181,Renault TRIBER,Renault,2022,"55,071 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
182,Ford Figo,Ford,2010,"81,572 km",Diesel,Manual,"EMI ₹8,826/m*",₹0.92 lakh
183,Tata Tiago,Tata,2021,"22,508 km",Petrol,Auto,"EMI ₹10,062/m*",₹5.70 lakh
184,Maruti Vitara Brezza,Maruti,2017,"1,47,548 km",Diesel,Manual,"EMI ₹11,589/m*",₹5.21 lakh
185,Maruti Baleno,Maruti,2018,"1,23,148 km",Petrol,Manual,"EMI ₹8,609/m*",₹3.87 lakh
186,Tata NEXON,Tata,2021,"11,079 km",Petrol,Manual,"EMI ₹10,486/m*",₹5.94 lakh
187,Tata Tiago,Tata,2023,"7,935 km",Petrol,Manual,"EMI ₹8,597/m*",₹4.87 lakh
188,Renault Kwid,Renault,2022,"20,113 km",Petrol,Auto,"EMI ₹6,567/m*",₹3.72 lakh
189,Chevrolet Sail,Chevrolet,2013,"1,52,361 km",Diesel,Manual,"EMI ₹10,040/m*",₹1.13 lakh
190,Maruti Baleno,Maruti,2019,"23,174 km",Petrol,Manual,"EMI ₹8,703/m*",₹4.93 lakh
191,Renault TRIBER,Renault,2020,"84,525 km",Petrol,Manual,"EMI ₹6,920/m*",₹3.92 lakh
192,Renault Duster,Renault,2013,"67,593 km",Diesel,Manual,"EMI ₹21,146/m*",₹2.38 lakh
193,Honda WR-V,Honda,2018,"1,58,111 km",Diesel,Manual,"EMI ₹10,655/m*",₹4.79 lakh
194,Maruti Dzire,Maruti,2025,"6,818 km",Petrol,Manual,"EMI ₹13,434/m*",₹7.61 lakh
195,Maruti Baleno,Maruti,2018,"1,09,579 km",Petrol,Manual,"EMI ₹9,854/m*",₹4.43 lakh
196,KIA SELTOS,KIA,2019,"2,490 km",Petrol,Auto,"EMI ₹14,845/m*",₹8.67 lakh
197,Hyundai Verna,Hyundai,2013,"60,053 km",Diesel,Manual,"EMI ₹31,630/m*",₹3.56 lakh
198,Honda City,Honda,2015,"69,136 km",Petrol,Manual,"EMI ₹10,797/m*",₹4.10 lakh
199,Ford Ecosport,Ford,2015,"99,235 km",Petrol,Manual,"EMI ₹7,900/m*",₹3.00 lakh
200,Tata PUNCH,Tata,2021,"75,507 km",Petrol,Auto,"EMI ₹10,592/m*",₹6.00 lakh
201,Mahindra Thar,Mahindra,2021,"78,302 km",Diesel,Manual,"EMI ₹19,006/m*",₹11.10 lakh
202,Maruti Baleno,Maruti,2016,"51,907 km",Petrol,Manual,"EMI ₹8,564/m*",₹3.85 lakh
203,Toyota Innova Crysta,Toyota,2025,"31,839 km",Diesel,Manual,"EMI ₹46,350/m*",₹27.07 lakh
204,Maruti New Wagon-R,Maruti,2020,"94,324 km",Petrol,Manual,"EMI ₹5,684/m*",₹3.22 lakh
205,Maruti Swift,Maruti,2021,"44,649 km",Petrol,Auto,"EMI ₹9,886/m*",₹5.60 lakh
206,Toyota URBAN CRUISER HYRYDER,Toyota,2025,"11,568 km",Petrol,Manual,"EMI ₹22,841/m*",₹13.34 lakh
