,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
176,Volkswagen Vento,Volkswagen,2013,"1,80,516 km",Diesel,Manual,"EMI ₹15,460/m*",₹1.74 lakh
177,Hyundai Eon,Hyundai,2012,"1,00,930 km",Petrol,Manual,"EMI ₹6,575/m*",₹0.74 lakh
178,Volkswagen Vento,Volkswagen,2016,"1,02,959 km",Diesel,Auto,"EMI ₹8,611/m*",₹3.27 lakh
179,Hyundai Creta,Hyundai,2018,"77,667 km",Petrol,Manual,"EMI ₹9,374/m*",₹5.31 lakh
180,Hyundai Eon,Hyundai,2016,"77,237 km",Petrol,Manual,"EMI ₹2,825/m*",₹1.27 lakh
181,Fiat Punto EVO,Fiat,2014,"61,907 km",Petrol,Manual,"EMI ₹2,890/m*",₹0.87 lakh
182,KIA SONET,KIA,2021,"19,150 km",Petrol,Manual,"EMI ₹11,951/m*",₹6.77 lakh
183,Maruti Baleno,Maruti,2021,"50,388 km",Petrol,Manual,"EMI ₹8,297/m*",₹4.70 lakh
184,Maruti Eeco,Maruti,2020,"27,681 km",Petrol,Manual,"EMI ₹8,156/m*",₹4.62 lakh
185,Maruti Swift,Maruti,2019,"28,931 km",Petrol,Manual,"EMI ₹8,932/m*",₹5.06 lakh
186,Tata Indigo ECS,Tata,2013,"2,43,092 km",Diesel,Manual,"EMI ₹10,775/m*",₹1.21 lakh
187,Hyundai i10,Hyundai,2011,"90,974 km",Petrol,Manual,"EMI ₹10,775/m*",₹1.14 lakh
188,Hyundai Elite i20,Hyundai,2018,"78,623 km",Petrol,Manual,"EMI ₹6,867/m*",₹3.89 lakh
189,Maruti Celerio,Maruti,2019,"73,357 km",Petrol,Manual,"EMI ₹4,643/m*",₹2.63 lakh
190,Skoda SLAVIA,Skoda,2022,"83,462 km",Petrol,Auto,"EMI ₹15,307/m*",₹8.94 lakh
191,MG ASTOR,MG,2023,"42,302 km",Petrol,Auto,"EMI ₹20,547/m*",₹12.00 lakh
192,Skoda Rapid,Skoda,2012,"10,489 km",Diesel,Manual,"EMI ₹20,547/m*",₹1.92 lakh
193,Hyundai i20,Hyundai,2012,"1,47,710 km",Diesel,Manual,"EMI ₹20,547/m*",₹1.55 lakh
194,Maruti Swift,Maruti,2018,"84,154 km",Petrol,Manual,"EMI ₹7,449/m*",₹4.22 lakh
195,Hyundai i10,Hyundai,2011,"84,113 km",Petrol,Manual,"EMI ₹7,449/m*",₹1.22 lakh
196,Tata Indica Vista,Tata,2012,"1,39,563 km",Diesel,Manual,"EMI ₹7,449/m*",₹1.17 lakh
197,Hyundai Elite i20,Hyundai,2015,"80,306 km",Diesel,Manual,"EMI ₹12,621/m*",₹3.80 lakh
198,Skoda Rapid,Skoda,2013,"1,12,880 km",Diesel,Manual,"EMI ₹14,394/m*",₹1.62 lakh
199,Maruti Alto K10,Maruti,2012,"1,39,016 km",Petrol,Manual,"EMI ₹8,529/m*",₹0.96 lakh
200,Maruti Eeco,Maruti,2011,"1,29,737 km",Petrol,Manual,"EMI ₹8,529/m*",₹1.35 lakh
201,Mahindra XUV300,Mahindra,2019,"86,052 km",Diesel,Manual,"EMI ₹11,474/m*",₹6.50 lakh
202,Skoda Fabia,Skoda,2011,"1,35,072 km",Diesel,Manual,"EMI ₹11,474/m*",₹0.77 lakh
203,Maruti Vitara Brezza,Maruti,2017,"83,714 km",Diesel,Manual,"EMI ₹10,032/m*",₹4.51 lakh
204,Maruti S Cross,Maruti,2018,"97,776 km",Diesel,Manual,"EMI ₹9,462/m*",₹4.84 lakh
205,Chevrolet Sail UVA,Chevrolet,2012,"1,15,429 km",Diesel,Manual,"EMI ₹9,462/m*",₹1.24 lakh
206,Maruti Alto K10,Maruti,2023,"42,247 km",Petrol,Manual,"EMI ₹7,785/m*",₹4.41 lakh
207,Hyundai Grand i10,Hyundai,2014,"79,786 km",Petrol,Manual,"EMI ₹7,706/m*",₹2.32 lakh
208,Mahindra Kuv100,Mahindra,2015,"70,063 km",Diesel,Manual,"EMI ₹4,584/m*",₹1.38 lakh
209,Renault Kwid,Renault,2017,"71,718 km",Petrol,Manual,"EMI ₹2,717/m*",₹1.39 lakh
210,Mercedes Benz E Class,Mercedes,2012,"51,292 km",Petrol,Auto,"EMI ₹35,184/m*",₹3.96 lakh
211,Skoda Fabia,Skoda,2011,"1,67,998 km",Diesel,Manual,"EMI ₹35,184/m*",₹0.96 lakh
212,Maruti Swift Dzire,Maruti,2014,"1,22,854 km",Petrol,Manual,"EMI ₹8,304/m*",₹2.50 lakh
213,MG ASTOR,MG,2022,"19,813 km",Petrol,Manual,"EMI ₹18,304/m*",₹10.69 lakh
214,Mahindra Kuv100,Mahindra,2017,"7,491 km",Diesel,Manual,"EMI ₹4,961/m*",₹2.23 lakh
215,Toyota Etios,Toyota,2011,"72,737 km",Petrol,Manual,"EMI ₹4,961/m*",₹1.43 lakh
216,Tata PUNCH,Tata,2024,"11,912 km",Petrol,Manual,"EMI ₹12,551/m*",₹7.11 lakh
217,Maruti Ertiga,Maruti,2017,"1,05,758 km",Diesel,Manual,"EMI ₹13,347/m*",₹6.00 lakh
218,Maruti Baleno,Maruti,2018,"29,368 km",Petrol,Manual,"EMI ₹7,185/m*",₹4.07 lakh
219,Hyundai Grand i10,Hyundai,2015,"74,090 km",Diesel,Manual,"EMI ₹8,270/m*",₹2.49 lakh
220,Nissan Micra,Nissan,2014,"75,157 km",Diesel,Manual,"EMI ₹7,579/m*",₹1.61 lakh
221,Tata Tiago,Tata,2018,"1,73,732 km",Petrol,Manual,"EMI ₹6,940/m*",₹3.12 lakh
222,Hyundai NEW SANTRO,Hyundai,2021,"64,775 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
223,Honda WR-V,Honda,2017,"1,29,737 km",Diesel,Manual,"EMI ₹8,900/m*",₹4.00 lakh
224,Chevrolet Beat,Chevrolet,2016,"1,36,116 km",Petrol,Manual,"EMI ₹3,737/m*",₹1.68 lakh
225,Tata Indigo ECS,Tata,2016,"2,24,479 km",Diesel,Manual,"EMI ₹3,634/m*",₹1.38 lakh
226,Chevrolet Beat,Chevrolet,2010,"1,15,332 km",Petrol,Manual,"EMI ₹3,634/m*",₹0.62 lakh
227,Volkswagen Vento,Volkswagen,2011,"1,18,201 km",Petrol,Manual,"EMI ₹3,634/m*",₹1.00 lakh
228,Skoda Rapid,Skoda,2017,"2,12,420 km",Diesel,Auto,"EMI ₹13,124/m*",₹5.90 lakh
229,Maruti Grand Vitara,Maruti,2024,"91,268 km",Petrol,Manual,"EMI ₹21,865/m*",₹12.77 lakh
230,Hyundai Elite i20,Hyundai,2019,"1,20,832 km",Petrol,Manual,"EMI ₹10,166/m*",₹4.57 lakh
231,Hyundai Xcent,Hyundai,2014,"70,726 km",Petrol,Manual,"EMI ₹9,964/m*",₹3.00 lakh
232,Hyundai New Elantra,Hyundai,2012,"1,45,714 km",Diesel,Auto,"EMI ₹9,964/m*",₹2.66 lakh
233,Tata Harrier,Tata,2022,"56,671 km",Diesel,Auto,"EMI ₹23,852/m*",₹13.93 lakh
234,Skoda Fabia,Skoda,2011,"68,600 km",Diesel,Manual,"EMI ₹23,852/m*",₹1.35 lakh
235,Renault Pulse,Renault,2013,"2,00,000 km",Diesel,Manual,"EMI ₹10,928/m*",₹1.23 lakh
236,Mahindra MARAZZO,Mahindra,2019,"89,149 km",Diesel,Manual,"EMI ₹7,961/m*",₹4.51 lakh
237,Volkswagen Vento,Volkswagen,2016,"94,772 km",Diesel,Auto,"EMI ₹9,691/m*",₹3.68 lakh
238,Hyundai Grand i10,Hyundai,2018,"70,587 km",Petrol,Manual,"EMI ₹6,990/m*",₹3.96 lakh
239,Hyundai i10,Hyundai,2010,"1,82,685 km",Petrol,Manual,"EMI ₹6,990/m*",₹0.96 lakh
240,Hyundai Grand i10,Hyundai,2015,"75,069 km",Diesel,Manual,"EMI ₹9,234/m*",₹2.78 lakh
241,Maruti Wagon R 1.0,Maruti,2011,"1,28,649 km",Petrol,Manual,"EMI ₹9,234/m*",₹1.22 lakh
242,Maruti Ciaz,Maruti,2017,"1,24,681 km",Petrol,Manual,"EMI ₹10,054/m*",₹4.52 lakh
243,Tata PUNCH,Tata,2024,"9,884 km",Petrol,Auto,"EMI ₹11,633/m*",₹6.59 lakh
244,Volkswagen Vento,Volkswagen,2016,"1,28,938 km",Diesel,Auto,"EMI ₹9,480/m*",₹3.60 lakh
245,Ford Ecosport,Ford,2014,"1,00,002 km",Diesel,Manual,"EMI ₹14,640/m*",₹3.11 lakh
246,Volkswagen Ameo,Volkswagen,2017,"87,690 km",Diesel,Manual,"EMI ₹7,474/m*",₹3.36 lakh
247,Mahindra Quanto,Mahindra,2013,"1,10,276 km",Diesel,Manual,"EMI ₹9,773/m*",₹1.10 lakh
248,Maruti Wagon R 1.0,Maruti,2011,"1,14,421 km",Petrol,Manual,"EMI ₹9,773/m*",₹1.29 lakh
249,Honda City,Honda,2022,"1,11,912 km",Petrol,Manual,"EMI ₹12,835/m*",₹5.77 lakh
250,Renault Pulse,Renault,2013,"1,63,958 km",Diesel,Manual,"EMI ₹12,261/m*",₹1.38 lakh
251,Mahindra XUV500,Mahindra,2015,"1,01,937 km",Diesel,Manual,"EMI ₹17,936/m*",₹5.40 lakh
252,Tata TIGOR,Tata,2022,"95,760 km",Petrol,Manual,"EMI ₹8,809/m*",₹4.99 lakh
253,Hyundai Accent,Hyundai,2011,"1,51,272 km",Petrol,Manual,"EMI ₹8,809/m*",₹0.95 lakh
254,Renault TRIBER,Renault,2021,"1,60,229 km",Petrol,Manual,"EMI ₹10,010/m*",₹4.50 lakh
255,Honda Brio,Honda,2015,"53,295 km",Petrol,Auto,"EMI ₹8,163/m*",₹3.10 lakh
256,Tata Manza,Tata,2013,"1,67,034 km",Diesel,Manual,"EMI ₹15,282/m*",₹1.72 lakh
257,KIA SELTOS,KIA,2021,"57,536 km",Petrol,Manual,"EMI ₹13,593/m*",₹7.70 lakh
258,Maruti Vitara Brezza,Maruti,2018,"1,24,608 km",Diesel,Auto,"EMI ₹11,033/m*",₹4.96 lakh
259,Hyundai Creta,Hyundai,2016,"84,295 km",Petrol,Manual,"EMI ₹14,459/m*",₹6.50 lakh
260,Jeep Compass,Jeep,2017,"1,88,308 km",Diesel,Manual,"EMI ₹13,347/m*",₹6.00 lakh
261,Hyundai Elite i20,Hyundai,2015,"2,12,080 km",Petrol,Manual,"EMI ₹8,954/m*",₹3.40 lakh
262,Maruti Baleno,Maruti,2020,"64,016 km",Petrol,Auto,"EMI ₹8,720/m*",₹4.94 lakh
263,Hyundai NEW I20,Hyundai,2025,"21,689 km",Petrol,Manual,"EMI ₹13,981/m*",₹7.92 lakh
264,Maruti Alto,Maruti,2010,"78,556 km",Petrol,Manual,"EMI ₹13,981/m*",₹0.90 lakh
265,Tata NEXON,Tata,2023,"37,290 km",Petrol,Auto,"EMI ₹18,972/m*",₹11.08 lakh
266,Tata NEXON,Tata,2020,"61,926 km",Diesel,Manual,"EMI ₹12,533/m*",₹7.10 lakh
267,Hyundai Grand i10,Hyundai,2015,"78,205 km",Diesel,Manual,"EMI ₹9,964/m*",₹3.00 lakh
268,Maruti Swift Dzire,Maruti,2016,"77,096 km",Diesel,Auto,"EMI ₹11,192/m*",₹4.25 lakh
269,Hyundai Elite i20,Hyundai,2017,"34,498 km",Petrol,Manual,"EMI ₹9,071/m*",₹4.64 lakh
270,Hyundai Grand i10,Hyundai,2016,"75,709 km",Petrol,Manual,"EMI ₹8,230/m*",₹3.70 lakh
271,Maruti Alto K10,Maruti,2023,"35,982 km",Petrol,Manual,"EMI ₹7,997/m*",₹4.53 lakh
272,Volkswagen Vento,Volkswagen,2018,"1,52,673 km",Diesel,Auto,"EMI ₹14,459/m*",₹6.50 lakh
273,Renault Duster,Renault,2016,"71,394 km",Diesel,Manual,"EMI ₹9,191/m*",₹3.49 lakh
274,Maruti Baleno,Maruti,2018,"64,986 km",Petrol,Auto,"EMI ₹7,661/m*",₹4.34 lakh
275,Mahindra XUV500,Mahindra,2017,"1,12,720 km",Diesel,Manual,"EMI ₹14,348/m*",₹6.45 lakh
276,Tata NEXON,Tata,2024,"24,197 km",Petrol,Auto,"EMI ₹13,972/m*",₹8.16 lakh
277,Honda City,Honda,2016,"2,24,000 km",Petrol,Manual,"EMI ₹10,099/m*",₹4.54 lakh
278,Hyundai Grand i10,Hyundai,2015,"7,607 km",Petrol,Manual,"EMI ₹9,138/m*",₹3.47 lakh
279,Hyundai Grand i10,Hyundai,2016,"1,18,073 km",Petrol,Manual,"EMI ₹6,718/m*",₹3.02 lakh
280,Maruti New Wagon-R,Maruti,2023,"11,361 km",Petrol,Manual,"EMI ₹9,532/m*",₹5.40 lakh
281,Skoda Rapid,Skoda,2017,"1,78,469 km",Diesel,Auto,"EMI ₹13,725/m*",₹6.17 lakh
282,Hyundai Elite i20,Hyundai,2019,"65,458 km",Petrol,Manual,"EMI ₹9,074/m*",₹5.14 lakh
283,Honda Mobilio,Honda,2014,"1,28,000 km",Diesel,Manual,"EMI ₹14,122/m*",₹3.00 lakh
284,Tata Zest,Tata,2017,"74,364 km",Diesel,Auto,"EMI ₹6,896/m*",₹3.10 lakh
285,Ford Ecosport,Ford,2013,"1,25,006 km",Diesel,Manual,"EMI ₹28,254/m*",₹3.18 lakh
286,Maruti New Wagon-R,Maruti,2021,"71,211 km",Petrol,Manual,"EMI ₹7,167/m*",₹4.06 lakh
287,Datsun Redi Go,Datsun,2019,"89,964 km",Petrol,Manual,"EMI ₹2,577/m*",₹1.46 lakh
288,Honda WR-V,Honda,2018,"85,872 km",Diesel,Manual,"EMI ₹9,775/m*",₹5.00 lakh
289,Maruti Ciaz,Maruti,2016,"1,27,520 km",Diesel,Manual,"EMI ₹10,033/m*",₹3.81 lakh
290,Honda Amaze,Honda,2016,"85,639 km",Diesel,Manual,"EMI ₹9,138/m*",₹3.47 lakh
291,Volkswagen VIRTUS,Volkswagen,2022,"42,256 km",Petrol,Manual,"EMI ₹14,554/m*",₹8.50 lakh
292,Hyundai NEW SANTRO,Hyundai,2019,"7,99,850 km",Petrol,Auto,"EMI ₹8,164/m*",₹3.67 lakh
293,Renault Kiger,Renault,2022,"45,252 km",Petrol,Manual,"EMI ₹9,603/m*",₹5.44 lakh
294,Mahindra XUV500,Mahindra,2017,"67,973 km",Diesel,Manual,"EMI ₹13,547/m*",₹6.09 lakh
295,Maruti Ciaz,Maruti,2015,"70,127 km",Diesel,Manual,"EMI ₹14,282/m*",₹4.30 lakh
296,Hyundai VENUE,Hyundai,2020,"82,822 km",Diesel,Manual,"EMI ₹13,169/m*",₹7.46 lakh
297,Volkswagen Vento,Volkswagen,2017,"1,71,508 km",Diesel,Auto,"EMI ₹8,987/m*",₹4.04 lakh
298,KIA CARENS,KIA,2023,"25,206 km",Petrol,Manual,"EMI ₹18,578/m*",₹10.85 lakh
299,Tata ALTROZ,Tata,2022,"57,910 km",Diesel,Manual,"EMI ₹12,392/m*",₹7.02 lakh
300,Skoda Superb,Skoda,2014,"76,086 km",Petrol,Auto,"EMI ₹14,946/m*",₹4.50 lakh
301,Tata ALTROZ,Tata,2022,"89,122 km",Diesel,Manual,"EMI ₹11,174/m*",₹6.33 lakh
302,Hyundai AURA,Hyundai,2022,"27,052 km",Petrol,Manual,"EMI ₹11,969/m*",₹6.78 lakh
303,Tata ALTROZ,Tata,2022,"27,010 km",Petrol,Auto,"EMI ₹11,368/m*",₹6.44 lakh
304,Tata NEXON,Tata,2022,"66,610 km",Diesel,Auto,"EMI ₹14,897/m*",₹8.70 lakh
305,Ford Ecosport,Ford,2017,"1,16,788 km",Diesel,Manual,"EMI ₹8,609/m*",₹3.87 lakh
306,Maruti Swift,Maruti,2025,"39,273 km",Petrol,Manual,"EMI ₹9,974/m*",₹5.65 lakh
307,Audi A4,Audi,2013,"1,25,000 km",Diesel,Auto,"EMI ₹53,309/m*",₹6.00 lakh
308,Maruti Grand Vitara,Maruti,2025,900 km,Petrol,Manual,"EMI ₹19,862/m*",₹11.60 lakh
309,Maruti Swift Dzire,Maruti,2016,"80,532 km",Diesel,Manual,"EMI ₹11,824/m*",₹4.49 lakh
310,Skoda Rapid,Skoda,2016,"1,12,344 km",Diesel,Auto,"EMI ₹10,428/m*",₹3.96 lakh
311,Maruti Alto,Maruti,2020,"74,274 km",Petrol,Manual,"EMI ₹4,343/m*",₹2.46 lakh
312,Maruti Ciaz,Maruti,2017,"1,63,232 km",Diesel,Manual,"EMI ₹9,053/m*",₹4.07 lakh
313,Maruti Grand Vitara,Maruti,2023,"42,480 km",Petrol,Manual,"EMI ₹18,544/m*",₹10.83 lakh
314,Honda WR-V,Honda,2017,"1,28,338 km",Diesel,Manual,"EMI ₹11,589/m*",₹5.21 lakh
315,Honda WR-V,Honda,2017,"95,157 km",Diesel,Manual,"EMI ₹10,010/m*",₹4.50 lakh
316,Hyundai Elite i20,Hyundai,2019,"65,660 km",Petrol,Manual,"EMI ₹8,703/m*",₹4.93 lakh
317,Tata ALTROZ,Tata,2023,"29,759 km",Petrol,Auto,"EMI ₹12,304/m*",₹6.97 lakh
318,Maruti Ciaz,Maruti,2020,"1,05,100 km",Petrol,Manual,"EMI ₹10,766/m*",₹4.84 lakh
319,Tata NEXON,Tata,2023,"64,902 km",Diesel,Manual,"EMI ₹14,486/m*",₹8.46 lakh
320,Maruti Celerio,Maruti,2022,"44,884 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
321,Hyundai Elite i20,Hyundai,2019,"68,209 km",Petrol,Auto,"EMI ₹9,038/m*",₹5.12 lakh
322,Hyundai NEW I20,Hyundai,2023,"33,821 km",Petrol,Auto,"EMI ₹14,434/m*",₹8.43 lakh
323,Hyundai Grand i10,Hyundai,2019,"48,805 km",Petrol,Manual,"EMI ₹6,902/m*",₹3.91 lakh
324,Hyundai AURA,Hyundai,2023,"19,624 km",Petrol,Manual,"EMI ₹12,922/m*",₹7.32 lakh
325,Honda City,Honda,2015,"1,08,348 km",Diesel,Manual,"EMI ₹13,585/m*",₹4.09 lakh
326,Maruti Vitara Brezza,Maruti,2020,"61,770 km",Petrol,Manual,"EMI ₹9,903/m*",₹5.61 lakh
327,Maruti Ciaz,Maruti,2017,"1,64,172 km",Diesel,Manual,"EMI ₹9,209/m*",₹4.14 lakh
328,Hyundai Creta,Hyundai,2018,"2,20,015 km",Diesel,Manual,"EMI ₹15,727/m*",₹7.07 lakh
329,Volkswagen TAIGUN,Volkswagen,2024,"7,292 km",Petrol,Manual,"EMI ₹22,602/m*",₹13.20 lakh
330,Maruti Ciaz,Maruti,2015,"1,49,923 km",Diesel,Manual,"EMI ₹13,618/m*",₹4.10 lakh
331,Maruti Ertiga,Maruti,2016,"76,761 km",Diesel,Manual,"EMI ₹16,432/m*",₹6.24 lakh
332,KIA CARENS,KIA,2022,"84,892 km",Diesel,Auto,"EMI ₹22,533/m*",₹13.16 lakh
333,Hyundai Creta,Hyundai,2016,"81,756 km",Diesel,Auto,"EMI ₹16,985/m*",₹6.45 lakh
334,Honda Amaze,Honda,2024,"10,733 km",Petrol,Auto,"EMI ₹12,886/m*",₹7.30 lakh
335,Ford Ecosport,Ford,2018,"1,03,745 km",Petrol,Auto,"EMI ₹11,701/m*",₹5.26 lakh
336,Jeep Compass,Jeep,2018,"57,000 km",Diesel,Manual,"EMI ₹15,151/m*",₹7.75 lakh
337,Volkswagen TAIGUN,Volkswagen,2022,"24,764 km",Petrol,Auto,"EMI ₹17,122/m*",₹10.00 lakh
338,Skoda Octavia,Skoda,2014,"1,79,443 km",Diesel,Auto,"EMI ₹23,066/m*",₹4.90 lakh
339,Maruti New Wagon-R,Maruti,2020,"1,17,543 km",Petrol,Manual,"EMI ₹8,675/m*",₹3.90 lakh
340,Hyundai NEW SANTRO,Hyundai,2021,"24,855 km",Petrol,Auto,"EMI ₹7,944/m*",₹4.50 lakh
341,Maruti Ertiga,Maruti,2018,"97,809 km",Diesel,Manual,"EMI ₹13,685/m*",₹7.00 lakh
342,Skoda Laura,Skoda,2013,"1,24,750 km",Diesel,Auto,"EMI ₹31,097/m*",₹3.50 lakh
343,Maruti Ertiga,Maruti,2023,"59,678 km",Petrol,Manual,"EMI ₹16,232/m*",₹9.48 lakh
344,Skoda Octavia,Skoda,2014,"1,52,855 km",Diesel,Auto,"EMI ₹18,876/m*",₹4.01 lakh
345,Volkswagen Passat,Volkswagen,2011,"1,56,189 km",Diesel,Auto,"EMI ₹18,876/m*",₹4.47 lakh
346,Honda WR-V,Honda,2020,"87,672 km",Petrol,Manual,"EMI ₹10,768/m*",₹6.10 lakh
347,Skoda Laura,Skoda,2013,"1,29,165 km",Diesel,Auto,"EMI ₹36,783/m*",₹4.14 lakh
348,Hyundai Creta,Hyundai,2017,"88,650 km",Diesel,Auto,"EMI ₹16,728/m*",₹7.52 lakh
349,Skoda Laura,Skoda,2011,"92,361 km",Diesel,Auto,"EMI ₹16,728/m*",₹3.16 lakh
350,Volvo S60,Volvo,2014,"1,14,445 km",Diesel,Auto,"EMI ₹42,227/m*",₹9.06 lakh
351,KIA SONET,KIA,2020,"1,02,374 km",Diesel,Manual,"EMI ₹16,884/m*",₹7.59 lakh
352,KIA SELTOS,KIA,2020,"80,805 km",Diesel,Auto,"EMI ₹16,506/m*",₹9.64 lakh
353,Maruti S Cross,Maruti,2019,"1,17,415 km",Diesel,Manual,"EMI ₹13,525/m*",₹6.08 lakh
354,Maruti Eeco,Maruti,2017,"53,041 km",Petrol,Manual,"EMI ₹5,885/m*",₹3.01 lakh
355,Hyundai Creta,Hyundai,2023,"31,993 km",Diesel,Manual,"EMI ₹24,845/m*",₹14.51 lakh
356,Hyundai Accent,Hyundai,2010,"87,760 km",Petrol,Manual,"EMI ₹24,845/m*",₹3.50 lakh
357,Hyundai VENUE,Hyundai,2022,"63,169 km",Petrol,Manual,"EMI ₹11,969/m*",₹6.78 lakh
358,ISUZU D-MAX S-CAB,ISUZU,2020,"63,411 km",Diesel,Manual,"EMI ₹12,216/m*",₹6.92 lakh
359,Tata TIAGO EV,Tata,2023,"12,512 km",Electric,Auto,"EMI ₹12,798/m*",₹7.25 lakh
360,Skoda Superb,Skoda,2014,"1,19,430 km",Diesel,Auto,"EMI ₹22,360/m*",₹4.75 lakh
361,Volkswagen Passat,Volkswagen,2012,"1,98,000 km",Diesel,Manual,"EMI ₹22,360/m*",₹3.50 lakh
