,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
92,Honda WR-V,Honda,2017,"97,195 km",Diesel,Manual,"EMI ₹10,010/m*",₹4.50 lakh
93,Honda BR-V,Honda,2016,"56,981 km",Diesel,Manual,"EMI ₹11,324/m*",₹4.30 lakh
94,Renault Kwid,Renault,2022,"20,835 km",Petrol,Auto,"EMI ₹6,973/m*",₹3.95 lakh
95,Maruti New Wagon-R,Maruti,2023,"37,857 km",Petrol,Manual,"EMI ₹7,767/m*",₹4.40 lakh
96,KIA SONET,KIA,2025,"6,189 km",Petrol,Auto,"EMI ₹18,321/m*",₹10.70 lakh
97,Jeep Compass,Jeep,2019,"63,948 km",Petrol,Auto,"EMI ₹12,972/m*",₹7.35 lakh
98,Maruti New Wagon-R,Maruti,2021,"53,245 km",Petrol,Manual,"EMI ₹7,149/m*",₹4.05 lakh
99,Maruti Grand Vitara,Maruti,2023,"35,536 km",Petrol,Manual,"EMI ₹20,033/m*",₹11.70 lakh
100,Hyundai EXTER,Hyundai,2024,"27,625 km",Petrol,Auto,"EMI ₹12,007/m*",₹6.80 lakh
101,Mahindra XUV300,Mahindra,2021,"79,822 km",Diesel,Auto,"EMI ₹13,413/m*",₹7.60 lakh
102,Toyota Urban Cruiser Taisor,Toyota,2024,"3,060 km",Petrol,Manual,"EMI ₹15,328/m*",₹8.95 lakh
103,MG HECTOR,MG,2019,"93,052 km",Petrol,Manual,"EMI ₹14,982/m*",₹8.75 lakh
104,Hyundai VENUE,Hyundai,2022,"47,327 km",Diesel,Manual,"EMI ₹13,754/m*",₹7.79 lakh
105,KIA SONET,KIA,2021,"43,130 km",Petrol,Manual,"EMI ₹11,814/m*",₹6.69 lakh
106,Mahindra BOLERO NEO,Mahindra,2023,"37,997 km",Diesel,Manual,"EMI ₹14,642/m*",₹8.55 lakh
107,Maruti Celerio,Maruti,2020,"1,30,376 km",Petrol,Manual,"EMI ₹8,060/m*",₹3.62 lakh
108,Toyota YARIS,Toyota,2021,"44,822 km",Petrol,Manual,"EMI ₹9,870/m*",₹5.59 lakh
109,Hyundai Elite i20,Hyundai,2018,"47,319 km",Petrol,Manual,"EMI ₹8,137/m*",₹4.61 lakh
110,Volkswagen Polo,Volkswagen,2013,"1,01,256 km",Diesel,Manual,"EMI ₹12,172/m*",₹1.37 lakh
111,Renault Kwid,Renault,2020,"35,329 km",Petrol,Auto,"EMI ₹6,161/m*",₹3.49 lakh
112,Tata NEXON,Tata,2024,"11,475 km",Petrol,Manual,"EMI ₹18,201/m*",₹10.63 lakh
113,Maruti Dzire,Maruti,2022,"1,87,304 km",Petrol,Manual,"EMI ₹13,102/m*",₹5.89 lakh
114,Mahindra XUV500,Mahindra,2016,"1,25,378 km",Diesel,Manual,"EMI ₹9,559/m*",₹3.63 lakh
115,Hyundai VENUE,Hyundai,2020,"1,33,654 km",Diesel,Manual,"EMI ₹14,103/m*",₹6.34 lakh
116,Mahindra Verito,Mahindra,2012,"1,19,048 km",Diesel,Manual,"EMI ₹14,103/m*",₹0.87 lakh
117,Volkswagen Polo,Volkswagen,2012,"82,397 km",Diesel,Manual,"EMI ₹14,103/m*",₹1.57 lakh
118,Hyundai i20,Hyundai,2011,"1,47,415 km",Petrol,Manual,"EMI ₹14,103/m*",₹1.50 lakh
119,Maruti Ertiga,Maruti,2020,"70,322 km",Petrol,Manual,"EMI ₹12,375/m*",₹7.01 lakh
120,Maruti FRONX,Maruti,2023,"78,526 km",Petrol,Manual,"EMI ₹9,938/m*",₹5.63 lakh
121,Audi A4,Audi,2012,"1,10,451 km",Diesel,Auto,"EMI ₹9,938/m*",₹3.04 lakh
122,Tata NEXON,Tata,2025,"6,998 km",Petrol,Manual,"EMI ₹13,451/m*",₹7.62 lakh
123,Maruti Wagon R 1.0,Maruti,2014,"36,495 km",Petrol,Manual,"EMI ₹7,241/m*",₹2.18 lakh
124,Maruti IGNIS,Maruti,2020,"60,572 km",Petrol,Manual,"EMI ₹5,119/m*",₹2.90 lakh
125,Tata NEXON,Tata,2019,"1,14,585 km",Diesel,Manual,"EMI ₹11,078/m*",₹4.98 lakh
126,Hyundai Creta,Hyundai,2020,"88,173 km",Diesel,Manual,"EMI ₹15,342/m*",₹8.96 lakh
127,BMW 3 Series,BMW,2018,"32,237 km",Diesel,Auto,"EMI ₹33,310/m*",₹17.50 lakh
128,Maruti Swift Dzire,Maruti,2012,"2,13,261 km",Diesel,Manual,"EMI ₹33,310/m*",₹2.01 lakh
129,Renault TRIBER,Renault,2021,"1,18,545 km",Petrol,Manual,"EMI ₹8,698/m*",₹3.91 lakh
130,Maruti Swift Dzire,Maruti,2012,"1,70,958 km",Diesel,Manual,"EMI ₹8,698/m*",₹2.13 lakh
131,Datsun Redi Go,Datsun,2017,"24,067 km",Petrol,Manual,"EMI ₹3,539/m*",₹1.81 lakh
132,Hyundai Verna,Hyundai,2018,"1,23,587 km",Diesel,Manual,"EMI ₹12,412/m*",₹5.58 lakh
133,Hyundai Grand i10,Hyundai,2014,"1,39,005 km",Diesel,Manual,"EMI ₹8,944/m*",₹1.90 lakh
134,Tata NEXON,Tata,2018,"77,679 km",Diesel,Manual,"EMI ₹7,253/m*",₹3.71 lakh
135,KIA SELTOS,KIA,2019,"1,27,466 km",Diesel,Manual,"EMI ₹18,155/m*",₹8.35 lakh
136,Maruti Wagon R 1.0,Maruti,2018,"83,688 km",Petrol,Manual,"EMI ₹4,448/m*",₹2.52 lakh
137,Tata Tiago,Tata,2019,"40,028 km",Petrol,Manual,"EMI ₹5,243/m*",₹2.97 lakh
138,Toyota Etios,Toyota,2013,"1,98,997 km",Diesel,Manual,"EMI ₹20,435/m*",₹2.30 lakh
139,Volkswagen Polo,Volkswagen,2018,"1,12,866 km",Petrol,Manual,"EMI ₹6,807/m*",₹3.06 lakh
140,Toyota Etios Liva,Toyota,2015,"1,25,703 km",Petrol,Manual,"EMI ₹5,267/m*",₹2.00 lakh
141,Maruti Alto 800,Maruti,2018,"1,56,495 km",Petrol,Manual,"EMI ₹3,782/m*",₹1.70 lakh
142,Hyundai Verna,Hyundai,2019,"1,69,703 km",Diesel,Manual,"EMI ₹11,345/m*",₹5.10 lakh
143,Maruti Wagon R 1.0,Maruti,2011,"66,900 km",Petrol,Manual,"EMI ₹11,345/m*",₹1.16 lakh
144,Maruti Vitara Brezza,Maruti,2018,"1,77,741 km",Diesel,Manual,"EMI ₹9,254/m*",₹4.16 lakh
145,Tata Harrier,Tata,2022,"93,298 km",Diesel,Manual,"EMI ₹26,557/m*",₹15.51 lakh
146,Mahindra XUV500,Mahindra,2013,"85,550 km",Diesel,Manual,"EMI ₹23,012/m*",₹2.59 lakh
147,Hyundai i10,Hyundai,2012,"98,872 km",Petrol,Manual,"EMI ₹12,083/m*",₹1.36 lakh
148,Maruti Alto 800,Maruti,2015,"1,43,709 km",Petrol,Manual,"EMI ₹4,187/m*",₹1.59 lakh
149,Tata PUNCH,Tata,2023,"40,260 km",Petrol,Manual,"EMI ₹12,975/m*",₹7.35 lakh
150,Tata PUNCH,Tata,2023,"39,642 km",Petrol,Manual,"EMI ₹10,468/m*",₹5.93 lakh
151,Datsun Redi Go,Datsun,2019,"6,056 km",Petrol,Manual,"EMI ₹3,884/m*",₹2.20 lakh
152,Maruti Dzire,Maruti,2022,"48,882 km",Petrol,Manual,"EMI ₹9,003/m*",₹5.10 lakh
153,Datsun Redi Go,Datsun,2018,"46,380 km",Petrol,Manual,"EMI ₹2,542/m*",₹1.44 lakh
154,Renault Kwid,Renault,2018,"1,32,792 km",Petrol,Manual,"EMI ₹3,871/m*",₹1.74 lakh
155,Datsun Redi Go,Datsun,2018,"18,270 km",Petrol,Manual,"EMI ₹2,648/m*",₹1.50 lakh
156,Maruti Wagon R 1.0,Maruti,2012,"73,086 km",Petrol,Manual,"EMI ₹11,550/m*",₹1.30 lakh
157,Maruti Alto 800,Maruti,2016,"67,251 km",Petrol,Manual,"EMI ₹4,627/m*",₹2.08 lakh
158,Maruti Swift,Maruti,2014,"90,819 km",Petrol,Manual,"EMI ₹7,473/m*",₹2.25 lakh
159,Tata NEXON,Tata,2022,"10,311 km",Petrol,Manual,"EMI ₹16,266/m*",₹9.50 lakh
160,Hyundai Santro Xing,Hyundai,2011,"37,498 km",Petrol,Manual,"EMI ₹16,266/m*",₹1.22 lakh
161,Maruti Alto K10,Maruti,2019,"41,872 km",Petrol,Manual,"EMI ₹4,625/m*",₹2.62 lakh
162,Maruti Baleno,Maruti,2018,"39,059 km",Petrol,Manual,"EMI ₹7,661/m*",₹4.34 lakh
163,Nissan Terrano,Nissan,2013,"77,269 km",Diesel,Manual,"EMI ₹17,770/m*",₹2.00 lakh
164,Ford Fiesta,Ford,2011,"2,07,756 km",Diesel,Manual,"EMI ₹17,770/m*",₹1.06 lakh
165,Maruti Swift,Maruti,2014,"1,31,296 km",Petrol,Manual,"EMI ₹8,835/m*",₹2.66 lakh
166,Maruti Swift Dzire,Maruti,2015,"1,40,204 km",Petrol,Manual,"EMI ₹9,085/m*",₹3.45 lakh
167,Hyundai Eon,Hyundai,2014,"93,984 km",Petrol,Manual,"EMI ₹4,517/m*",₹1.36 lakh
168,Mahindra Scorpio,Mahindra,2017,"1,73,939 km",Diesel,Manual,"EMI ₹12,524/m*",₹5.63 lakh
169,Mahindra TUV300,Mahindra,2018,"68,758 km",Diesel,Manual,"EMI ₹10,323/m*",₹5.28 lakh
170,Maruti Wagon R 1.0,Maruti,2013,"38,997 km",Petrol,Manual,"EMI ₹7,767/m*",₹1.65 lakh
171,Maruti Swift,Maruti,2015,"1,93,424 km",Diesel,Manual,"EMI ₹10,330/m*",₹3.11 lakh
172,Maruti Dzire,Maruti,2017,"33,351 km",Diesel,Manual,"EMI ₹9,854/m*",₹4.43 lakh
173,Maruti Alto K10,Maruti,2011,"85,216 km",Petrol,Manual,"EMI ₹9,854/m*",₹0.96 lakh
174,Renault Duster,Renault,2012,"2,04,776 km",Diesel,Manual,"EMI ₹9,854/m*",₹1.50 lakh
175,Maruti Swift Dzire,Maruti,2013,"1,28,516 km",Diesel,Manual,"EMI ₹24,967/m*",₹2.81 lakh
176,Maruti Swift Dzire,Maruti,2015,"1,87,873 km",Diesel,Manual,"EMI ₹11,226/m*",₹3.38 lakh
177,Honda Brio,Honda,2016,"42,628 km",Petrol,Manual,"EMI ₹4,226/m*",₹1.90 lakh
178,Volkswagen Polo,Volkswagen,2014,"66,033 km",Diesel,Manual,"EMI ₹12,098/m*",₹2.57 lakh
179,Tata Harrier,Tata,2022,"82,195 km",Diesel,Auto,"EMI ₹26,540/m*",₹15.50 lakh
180,Nissan Micra,Nissan,2012,"98,106 km",Diesel,Manual,"EMI ₹26,540/m*",₹0.97 lakh
181,Hyundai Grand i10,Hyundai,2017,"68,522 km",Petrol,Manual,"EMI ₹6,432/m*",₹3.29 lakh
182,Maruti Alto K10,Maruti,2012,"37,075 km",Petrol,Manual,"EMI ₹12,083/m*",₹1.36 lakh
183,Hyundai Eon,Hyundai,2018,"48,023 km",Petrol,Manual,"EMI ₹3,884/m*",₹2.20 lakh
184,Mahindra Xylo,Mahindra,2010,"1,10,956 km",Diesel,Manual,"EMI ₹3,884/m*",₹0.75 lakh
185,Tata PUNCH,Tata,2022,"19,281 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
186,Tata NEXON,Tata,2018,"1,38,099 km",Petrol,Manual,"EMI ₹8,364/m*",₹3.76 lakh
187,Hyundai Grand i10,Hyundai,2017,"1,06,273 km",Petrol,Manual,"EMI ₹7,719/m*",₹3.47 lakh
188,Tata Safari Storme,Tata,2013,"88,448 km",Diesel,Manual,"EMI ₹17,770/m*",₹2.00 lakh
189,Hyundai Grand i10,Hyundai,2015,"64,292 km",Petrol,Manual,"EMI ₹7,057/m*",₹2.68 lakh
190,Honda Brio,Honda,2016,"18,932 km",Petrol,Auto,"EMI ₹6,673/m*",₹3.00 lakh
191,Maruti Wagon R 1.0,Maruti,2012,"50,415 km",Petrol,Manual,"EMI ₹13,327/m*",₹1.50 lakh
192,Maruti XL6,Maruti,2021,"70,522 km",Petrol,Manual,"EMI ₹12,763/m*",₹7.23 lakh
193,Honda City,Honda,2015,"41,281 km",Petrol,Manual,"EMI ₹9,217/m*",₹3.50 lakh
194,Maruti Wagon R 1.0,Maruti,2016,"1,21,774 km",Petrol,Manual,"EMI ₹4,582/m*",₹2.06 lakh
195,Hyundai i20,Hyundai,2013,"56,800 km",Petrol,Manual,"EMI ₹9,697/m*",₹2.06 lakh
196,Tata Tiago,Tata,2018,"85,242 km",Petrol,Manual,"EMI ₹5,455/m*",₹3.09 lakh
197,Hyundai i10,Hyundai,2013,"7,579 km",Petrol,Manual,"EMI ₹7,767/m*",₹1.65 lakh
198,Tata Tiago,Tata,2018,"40,743 km",Petrol,Manual,"EMI ₹5,119/m*",₹2.90 lakh
199,Maruti Wagon R 1.0,Maruti,2014,"91,114 km",Petrol,Manual,"EMI ₹6,610/m*",₹1.99 lakh
200,Maruti S PRESSO,Maruti,2022,"19,598 km",Petrol,Manual,"EMI ₹6,401/m*",₹3.63 lakh
201,Maruti Dzire,Maruti,2023,"65,371 km",Petrol,Manual,"EMI ₹10,556/m*",₹5.98 lakh
202,Hyundai VENUE,Hyundai,2021,"55,489 km",Petrol,Manual,"EMI ₹10,397/m*",₹5.89 lakh
203,Tata NEXON,Tata,2019,"71,095 km",Diesel,Manual,"EMI ₹11,298/m*",₹6.40 lakh
204,Honda Jazz,Honda,2016,"29,523 km",Petrol,Manual,"EMI ₹6,918/m*",₹3.11 lakh
205,Mahindra XUV500,Mahindra,2019,"63,715 km",Diesel,Manual,"EMI ₹12,357/m*",₹7.00 lakh
206,Maruti Baleno,Maruti,2017,"52,256 km",Petrol,Manual,"EMI ₹7,664/m*",₹3.92 lakh
207,Maruti S PRESSO,Maruti,2022,"1,07,242 km",Petrol,Manual,"EMI ₹7,786/m*",₹3.50 lakh
208,Maruti Baleno,Maruti,2016,"1,86,255 km",Diesel,Manual,"EMI ₹9,217/m*",₹3.50 lakh
209,Tata ALTROZ,Tata,2020,"47,511 km",Petrol,Manual,"EMI ₹7,344/m*",₹4.16 lakh
210,Mahindra XUV500,Mahindra,2013,"1,15,180 km",Diesel,Manual,"EMI ₹22,123/m*",₹2.49 lakh
211,Hyundai Grand i10,Hyundai,2015,"90,043 km",Diesel,Manual,"EMI ₹7,374/m*",₹2.22 lakh
212,Maruti Wagon R 1.0,Maruti,2014,"75,769 km",Petrol,Manual,"EMI ₹7,506/m*",₹2.26 lakh
213,Hyundai Grand i10,Hyundai,2014,"70,354 km",Petrol,Manual,"EMI ₹7,141/m*",₹2.15 lakh
214,Hyundai i10,Hyundai,2010,"1,05,584 km",Petrol,Manual,"EMI ₹7,141/m*",₹0.87 lakh
215,Maruti Swift,Maruti,2024,"4,121 km",Petrol,Manual,"EMI ₹11,174/m*",₹6.33 lakh
216,Maruti Dzire,Maruti,2018,"1,04,941 km",Petrol,Manual,"EMI ₹8,809/m*",₹3.96 lakh
217,Tata Harrier,Tata,2020,"64,834 km",Diesel,Manual,"EMI ₹18,270/m*",₹10.67 lakh
218,Mahindra Scorpio,Mahindra,2018,"1,52,441 km",Diesel,Manual,"EMI ₹20,860/m*",₹9.59 lakh
219,Maruti Ciaz,Maruti,2017,"1,38,794 km",Diesel,Manual,"EMI ₹9,031/m*",₹4.06 lakh
220,Maruti Vitara Brezza,Maruti,2017,"91,020 km",Diesel,Manual,"EMI ₹10,010/m*",₹4.50 lakh
221,Hyundai Xcent,Hyundai,2015,"44,052 km",Petrol,Manual,"EMI ₹6,583/m*",₹2.50 lakh
222,Mahindra MARAZZO,Mahindra,2019,"30,886 km",Diesel,Manual,"EMI ₹8,809/m*",₹4.99 lakh
223,Hyundai i10,Hyundai,2011,"68,362 km",Petrol,Manual,"EMI ₹8,809/m*",₹1.17 lakh
224,Hyundai i20 Active,Hyundai,2017,"68,537 km",Diesel,Manual,"EMI ₹9,610/m*",₹4.32 lakh
225,Tata NEXON,Tata,2021,"67,504 km",Petrol,Auto,"EMI ₹10,150/m*",₹5.75 lakh
226,Maruti Dzire,Maruti,2020,"75,312 km",Petrol,Manual,"EMI ₹7,891/m*",₹4.47 lakh
227,Maruti 800,Maruti,2017,"61,395 km",Petrol,Manual,"EMI ₹2,933/m*",₹1.50 lakh
228,Maruti Ertiga,Maruti,2015,"1,66,430 km",Diesel,Manual,"EMI ₹17,371/m*",₹5.23 lakh
229,Hyundai Creta,Hyundai,2016,"2,61,554 km",Diesel,Manual,"EMI ₹17,170/m*",₹6.52 lakh
230,Mahindra Xylo,Mahindra,2014,"49,027 km",Diesel,Manual,"EMI ₹10,874/m*",₹2.31 lakh
231,Tata Harrier,Tata,2020,"1,72,392 km",Diesel,Manual,"EMI ₹28,178/m*",₹12.96 lakh
232,Tata Indigo ECS,Tata,2014,"1,52,933 km",Diesel,Manual,"EMI ₹4,943/m*",₹1.05 lakh
233,Mahindra XUV700,Mahindra,2023,"25,318 km",Diesel,Auto,"EMI ₹36,248/m*",₹21.17 lakh
234,MG ASTOR,MG,2022,"14,748 km",Petrol,Auto,"EMI ₹24,673/m*",₹14.41 lakh
235,Honda City,Honda,2012,"1,16,194 km",Petrol,Manual,"EMI ₹28,876/m*",₹3.25 lakh
236,Toyota Etios,Toyota,2011,"1,22,182 km",Petrol,Manual,"EMI ₹28,876/m*",₹1.31 lakh
237,Maruti Celerio,Maruti,2018,"28,938 km",Petrol,Manual,"EMI ₹5,402/m*",₹3.06 lakh
238,Nissan MAGNITE,Nissan,2021,"36,801 km",Petrol,Manual,"EMI ₹8,791/m*",₹4.98 lakh
239,Maruti Ciaz,Maruti,2018,"69,198 km",Petrol,Manual,"EMI ₹8,509/m*",₹4.82 lakh
240,Tata PUNCH,Tata,2022,"29,424 km",Petrol,Manual,"EMI ₹9,709/m*",₹5.50 lakh
241,Mahindra MARAZZO,Mahindra,2019,"1,12,394 km",Diesel,Manual,"EMI ₹13,680/m*",₹6.15 lakh
242,Hyundai Eon,Hyundai,2011,"13,406 km",Petrol,Manual,"EMI ₹13,680/m*",₹1.38 lakh
243,Tata Safari Storme,Tata,2018,"1,56,925 km",Diesel,Manual,"EMI ₹11,901/m*",₹5.35 lakh
244,Maruti Swift Dzire,Maruti,2014,"2,44,715 km",Diesel,Manual,"EMI ₹12,427/m*",₹2.64 lakh
245,Hyundai Santro Xing,Hyundai,2010,"1,41,256 km",Petrol,Manual,"EMI ₹12,427/m*",₹0.80 lakh
246,Ford Figo Aspire,Ford,2017,"54,102 km",Petrol,Manual,"EMI ₹5,142/m*",₹2.63 lakh
247,Hyundai Elite i20,Hyundai,2017,"1,66,800 km",Petrol,Manual,"EMI ₹7,964/m*",₹3.58 lakh
248,Maruti IGNIS,Maruti,2023,"22,122 km",Petrol,Auto,"EMI ₹10,397/m*",₹5.89 lakh
249,Ford Ecosport,Ford,2016,"1,12,250 km",Diesel,Manual,"EMI ₹9,349/m*",₹3.55 lakh
250,Maruti Baleno,Maruti,2018,"43,383 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
251,Maruti Vitara Brezza,Maruti,2017,"1,63,230 km",Diesel,Manual,"EMI ₹9,788/m*",₹4.40 lakh
252,Maruti New Wagon-R,Maruti,2022,"21,184 km",Petrol,Manual,"EMI ₹7,608/m*",₹4.31 lakh
253,Tata PUNCH,Tata,2024,"14,460 km",Petrol,Manual,"EMI ₹9,215/m*",₹5.22 lakh
254,Maruti Baleno,Maruti,2017,"1,61,542 km",Petrol,Manual,"EMI ₹7,941/m*",₹3.57 lakh
255,Maruti S PRESSO,Maruti,2021,"41,846 km",Petrol,Manual,"EMI ₹5,667/m*",₹3.21 lakh
256,Maruti IGNIS,Maruti,2017,"75,170 km",Petrol,Manual,"EMI ₹6,373/m*",₹3.26 lakh
257,Maruti Baleno,Maruti,2016,"80,010 km",Petrol,Manual,"EMI ₹7,007/m*",₹3.15 lakh
258,Maruti New Wagon-R,Maruti,2020,"1,10,238 km",Petrol,Manual,"EMI ₹7,229/m*",₹3.25 lakh
259,Maruti Wagon R 1.0,Maruti,2011,"1,06,373 km",Petrol,Manual,"EMI ₹7,229/m*",₹1.11 lakh
260,Hyundai Santro Xing,Hyundai,2014,"30,368 km",Petrol,Manual,"EMI ₹6,045/m*",₹1.82 lakh
261,Honda Amaze,Honda,2015,"63,504 km",Petrol,Manual,"EMI ₹7,637/m*",₹2.90 lakh
262,Skoda Rapid,Skoda,2014,"1,18,243 km",Diesel,Manual,"EMI ₹11,957/m*",₹2.54 lakh
263,Maruti FRONX,Maruti,2024,"19,762 km",Petrol,Auto,"EMI ₹13,938/m*",₹8.14 lakh
264,Hyundai i20,Hyundai,2011,"1,07,146 km",Diesel,Manual,"EMI ₹13,938/m*",₹1.15 lakh
265,Maruti Dzire,Maruti,2018,"37,942 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
266,Maruti Alto,Maruti,2019,"21,427 km",Petrol,Manual,"EMI ₹4,777/m*",₹2.71 lakh
267,Hyundai Grand i10,Hyundai,2014,"49,394 km",Petrol,Manual,"EMI ₹7,141/m*",₹2.15 lakh
268,BMW X1,BMW,2017,"97,762 km",Diesel,Auto,"EMI ₹29,026/m*",₹13.35 lakh
269,Maruti Swift Dzire,Maruti,2014,"25,203 km",Petrol,Manual,"EMI ₹11,592/m*",₹3.49 lakh
270,Maruti Alto K10,Maruti,2010,"80,508 km",Petrol,Manual,"EMI ₹11,592/m*",₹1.25 lakh
271,Maruti S PRESSO,Maruti,2022,"50,666 km",Petrol,Manual,"EMI ₹5,825/m*",₹3.30 lakh
272,Maruti Swift Dzire,Maruti,2015,"1,20,807 km",Diesel,Manual,"EMI ₹10,064/m*",₹3.03 lakh
273,Hyundai Creta,Hyundai,2015,"3,16,792 km",Diesel,Manual,"EMI ₹19,763/m*",₹5.95 lakh
274,Hyundai Grand i10,Hyundai,2016,"81,667 km",Petrol,Manual,"EMI ₹5,561/m*",₹2.50 lakh
275,Maruti Baleno,Maruti,2017,"39,194 km",Petrol,Manual,"EMI ₹7,429/m*",₹3.80 lakh
276,Hyundai AURA,Hyundai,2021,"24,728 km",Petrol,Manual,"EMI ₹10,186/m*",₹5.77 lakh
277,MG ASTOR,MG,2023,"18,692 km",Petrol,Manual,"EMI ₹18,698/m*",₹10.92 lakh
278,KIA SONET,KIA,2021,"1,22,822 km",Diesel,Manual,"EMI ₹21,003/m*",₹9.66 lakh
279,Maruti Ertiga,Maruti,2015,"1,46,625 km",Diesel,Manual,"EMI ₹16,840/m*",₹5.07 lakh
280,Hyundai Creta,Hyundai,2017,"1,61,360 km",Diesel,Manual,"EMI ₹12,702/m*",₹5.71 lakh
281,Hyundai Creta,Hyundai,2017,"75,812 km",Diesel,Auto,"EMI ₹14,236/m*",₹6.40 lakh
282,Maruti Dzire,Maruti,2018,"1,19,889 km",Diesel,Manual,"EMI ₹10,789/m*",₹4.85 lakh
283,Maruti Swift Dzire,Maruti,2015,"62,892 km",Petrol,Manual,"EMI ₹7,900/m*",₹3.00 lakh
284,Maruti IGNIS,Maruti,2018,"26,342 km",Petrol,Auto,"EMI ₹7,238/m*",₹4.10 lakh
285,Maruti Swift,Maruti,2018,"1,15,650 km",Petrol,Auto,"EMI ₹9,120/m*",₹4.10 lakh
286,Maruti Grand Vitara,Maruti,2024,"88,731 km",Hybrid,Auto,"EMI ₹27,225/m*",₹15.90 lakh
287,Honda Jazz,Honda,2016,"2,22,735 km",Petrol,Manual,"EMI ₹5,227/m*",₹2.35 lakh
288,Maruti Alto,Maruti,2022,"54,295 km",Petrol,Manual,"EMI ₹7,608/m*",₹4.31 lakh
289,Nissan MAGNITE,Nissan,2023,"15,177 km",Petrol,Manual,"EMI ₹12,322/m*",₹6.98 lakh
290,Maruti IGNIS,Maruti,2017,"34,529 km",Petrol,Manual,"EMI ₹5,982/m*",₹3.06 lakh
291,KIA SONET,KIA,2023,"13,702 km",Petrol,Manual,"EMI ₹13,345/m*",₹7.56 lakh
292,Maruti Baleno,Maruti,2019,"55,714 km",Petrol,Manual,"EMI ₹7,997/m*",₹4.53 lakh
293,Honda BR-V,Honda,2018,"1,10,000 km",Diesel,Manual,"EMI ₹15,215/m*",₹6.84 lakh
294,Hyundai Creta,Hyundai,2019,"1,01,058 km",Petrol,Manual,"EMI ₹16,127/m*",₹7.25 lakh
295,Hyundai VENUE,Hyundai,2019,"61,157 km",Petrol,Auto,"EMI ₹10,856/m*",₹6.15 lakh
296,Hyundai AURA,Hyundai,2021,"28,145 km",Petrol,Auto,"EMI ₹10,239/m*",₹5.80 lakh
297,Tata ALTROZ,Tata,2020,"1,05,411 km",Diesel,Manual,"EMI ₹13,347/m*",₹6.00 lakh
298,Hyundai Creta,Hyundai,2016,"1,12,935 km",Petrol,Manual,"EMI ₹11,434/m*",₹5.14 lakh
299,Hyundai EXTER,Hyundai,2024,"22,440 km",Petrol,Manual,"EMI ₹9,991/m*",₹5.66 lakh
300,Honda Jazz,Honda,2015,"79,519 km",Petrol,Manual,"EMI ₹8,875/m*",₹3.37 lakh
301,Hyundai New Elantra,Hyundai,2014,"1,42,488 km",Diesel,Manual,"EMI ₹14,452/m*",₹3.07 lakh
302,Maruti Swift,Maruti,2021,"64,013 km",Petrol,Manual,"EMI ₹8,297/m*",₹4.70 lakh
303,Hyundai Elite i20,Hyundai,2019,"1,19,454 km",Petrol,Manual,"EMI ₹11,122/m*",₹5.00 lakh
304,Tata TIGOR,Tata,2023,"62,070 km",Petrol,Manual,"EMI ₹10,680/m*",₹6.05 lakh
305,Hyundai Elite i20,Hyundai,2017,"87,118 km",Petrol,Manual,"EMI ₹8,113/m*",₹4.15 lakh
306,KIA SONET,KIA,2020,"1,64,438 km",Diesel,Manual,"EMI ₹15,571/m*",₹7.00 lakh
307,Skoda Rapid,Skoda,2019,"39,566 km",Petrol,Manual,"EMI ₹9,532/m*",₹5.40 lakh
308,Maruti Baleno,Maruti,2019,"1,02,845 km",Diesel,Manual,"EMI ₹10,722/m*",₹4.82 lakh
309,Maruti Celerio,Maruti,2023,"14,668 km",Petrol,Manual,"EMI ₹8,579/m*",₹4.86 lakh
310,Nissan MAGNITE,Nissan,2023,"41,515 km",Petrol,Manual,"EMI ₹10,592/m*",₹6.00 lakh
311,Maruti Swift,Maruti,2018,"2,02,243 km",Diesel,Manual,"EMI ₹9,498/m*",₹4.27 lakh
312,Honda WR-V,Honda,2018,"1,13,245 km",Diesel,Manual,"EMI ₹9,765/m*",₹4.39 lakh
313,Hyundai Elite i20,Hyundai,2016,"96,787 km",Diesel,Manual,"EMI ₹10,586/m*",₹4.02 lakh
314,Mahindra XUV500,Mahindra,2020,"1,21,640 km",Diesel,Manual,"EMI ₹21,547/m*",₹9.91 lakh
315,Hyundai Creta,Hyundai,2015,"1,87,747 km",Diesel,Auto,"EMI ₹16,076/m*",₹4.84 lakh
316,MG ASTOR,MG,2022,"54,139 km",Petrol,Manual,"EMI ₹19,434/m*",₹11.35 lakh
317,Ford New Figo,Ford,2019,"1,77,565 km",Diesel,Manual,"EMI ₹9,454/m*",₹4.25 lakh
318,Hyundai Elite i20,Hyundai,2018,"1,03,125 km",Diesel,Manual,"EMI ₹10,010/m*",₹4.50 lakh
319,Mercedes Benz C Class,Mercedes,2013,"89,203 km",Diesel,Auto,"EMI ₹36,517/m*",₹4.11 lakh
320,Hyundai VENUE,Hyundai,2020,"1,29,148 km",Petrol,Manual,"EMI ₹15,949/m*",₹7.17 lakh
321,KIA SELTOS,KIA,2024,"47,461 km",Petrol,Auto,"EMI ₹32,242/m*",₹18.83 lakh
